Section Name,Section Abbreviation,Date,Name,Position,Ad1,Ad2,Ad3,Ad4,Ad5,Ad6
[SEP] PAR-24-045 AND PAR-24-046: TACKLING ACQUISITION OF LANGUAGE IN KIDS (TALK) APPLICATIONS,ZRG1 BP - R (51),06/27/24,"HURLEY, ROBERT S, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF PSYCHOLOGY,CLEVELAND STATE UNIVERSITY,"CLEVELAND,    OH,    44115",,,
[SEP] PAR-24-045 AND PAR-24-046: TACKLING ACQUISITION OF LANGUAGE IN KIDS (TALK) APPLICATIONS,ZRG1 BP - R (51),06/27/24,"LUKIC, SLADJANA, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF COMMUNICATION SCIENCES AND DISORDERS,ADELPHI UNIVERSITY,"GARDEN CITY,    NJ,    11530",,,
[SEP] PAR-24-045 AND PAR-24-046: TACKLING ACQUISITION OF LANGUAGE IN KIDS (TALK) APPLICATIONS,ZRG1 BP - R (51),06/27/24,"SHEPPARD, SHANNON BROOKE MACKENZIE, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF SPEECH AND HEARING SCIENCES,UNIVERSITY OF WASHINGTON,"SEATTLE,    WA,    98105",,,
[SEP] PAR-24-045 AND PAR-24-046: TACKLING ACQUISITION OF LANGUAGE IN KIDS (TALK) APPLICATIONS,ZRG1 BP - R (51),06/27/24,"WHITE, ALEXANDER LINDLEY, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF NEUROSCIENCE & BEHAVIOR,BARNARD COLLEGE,COLUMBIA UNIVERSITY,"NEW YORK,    NY,    10027",,
[SEP] MEMBER CONFLICT: CANCER BIOLOGY,ZRG1 BTC - Q (02),07/23/24,"MENDOZA, MICHELLE CHRISTINE, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF ONCOLOGICAL SCIENCES,AND BIOMEDICAL ENGINEERING,HUNTSMAN CANCER INSTITUTE,UNIVERSITY OF UTAH,"SALT LAKE CITY,    UT,    84103",
[SEP] TOPICS IN BASIC CANCER IMMUNOBIOLOGY,ZRG1 BTC - Q (80),07/10/24,"BOIKO, ALEXANDER D, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF MEDICINE,CEDARS-SINAI MEDICAL CENTER,"LOS ANGELES,    CA,    90048",,,
[SEP] TOPICS IN BASIC CANCER IMMUNOBIOLOGY,ZRG1 BTC - Q (80),07/10/24,"CHAUDHURI, AADEL, MD, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF RADIATION ONCOLOGY,MAYO CLINIC COMPREHENSIVE CANCER CENTER,"ROCHESTER,    MN,    55905",,,
[SEP] TOPICS IN BASIC CANCER IMMUNOBIOLOGY,ZRG1 BTC - Q (80),07/10/24,"HAGAN, CHRISTY, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF BIOCHEMISTRY AND,MOLECULAR BIOLOGY,UNIVERSITY OF KANSAS MEDICAL CENTER,"LEAWOOD,    KS,    66209",,
[SEP] TOPICS IN BASIC CANCER IMMUNOBIOLOGY,ZRG1 BTC - Q (80),07/10/24,"HATFIELD, STEPHEN MATTHEW, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF PHARMACEUTICAL SCIENCES,NORTHEASTERN UNIVERSITY,"BOSTON,    MA,    02115",,,
[SEP] TOPICS IN BASIC CANCER IMMUNOBIOLOGY,ZRG1 BTC - Q (80),07/10/24,"HO, WON JIN, MD",ASSISTANT PROFESSOR,DEPARTMENT OF ONCOLOGY,SIDNEY KIMMEL COMPREHENSIVE CANCER CENTER,JOHNS HOPKINS HOSPITAL,"BALTIMORE,    MD,    21287",,
[SEP] TOPICS IN BASIC CANCER IMMUNOBIOLOGY,ZRG1 BTC - Q (80),07/10/24,"ROUSSOS TORRES, EVANTHIA THEODOSIOU, PHD, MD",ASSISTANT PROFESSOR,DEPARTMENT OF MEDICINE,KECK SCHOOL OF MEDICINE,USC,"LOS ANGELES,    CA,    90033",,
[SEP] TOPICS IN BASIC CANCER IMMUNOBIOLOGY,ZRG1 BTC - Q (80),07/10/24,"WANG, ERIC, PHD",ASSISTANT PROFESSOR,CANCER MOLECULAR THERAPEUTICS PROGRAM,NCI-DESIGNATED CANCER CENTER,SANFORD BURNHAM PREBYS DISCOVERY,"LA JOLLA,    CA,    92037",,
[SEP] RESOURCE DEVELOPMENT FOR ANIMAL MODELS AND BIOLOGICAL SYSTEMS,ZRG1 BTC - Y (55),07/17/24,"DASGUPTA, SANTANU, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF PATHOLOGY,UNIVERSITY OF SOUTH ALABAMA,"MOBILE,    AL,    36604",,,
[SEP] RESOURCE DEVELOPMENT FOR ANIMAL MODELS AND BIOLOGICAL SYSTEMS,ZRG1 BTC - Y (55),07/17/24,"PALLIKKUTH, SURESH, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF MICROBIOLOGY AND IMMUNOLOGY,MILLER SCHOOL OF MEDICINE,UNIVERSITY OF MIAMI,"MIAMI,    FL,    33136",,
[SEP] RFA-NS-24-021: HEAL INITIATIVE: INDIVIDUAL DIFFERENCES IN HUMAN PAIN CONDITIONS,ZRG1 CCHI - A (57),06/03/24,"ASHAR, JONATHAN, PHD",ASSISTANT PROFESSOR,DIVISION OF GENERAL INTERNAL MEDICINE,DEPARTMENT OF PSYCHIATRY,UNIVERSITY OF COLORADO ANSCHUTZ MEDICAL CAMPUS,"AURORA,    CO,    80045",,
[SEP] RFA-NS-24-021: HEAL INITIATIVE: INDIVIDUAL DIFFERENCES IN HUMAN PAIN CONDITIONS,ZRG1 CCHI - A (57),06/03/24,"GIORDANO, NICHOLAS A, PHD",ASSISTANT PROFESSOR,NELL HODGSON WOODRUFF SCHOOL OF NURSING,EMORY UNIVERSITY,"ATLANTA,    GA,    30322",,,
[SEP] RFA-NS-24-021: HEAL INITIATIVE: INDIVIDUAL DIFFERENCES IN HUMAN PAIN CONDITIONS,ZRG1 CCHI - A (57),06/03/24,"KOLACZ, JACEK, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF PSYCHIATRY AND BEHAVIORAL HEALTH,THE OHIO STATE UNIVERSITY,"COLUMBUS,    OH,    43210",,,
[SEP] RFA-NS-24-021: HEAL INITIATIVE: INDIVIDUAL DIFFERENCES IN HUMAN PAIN CONDITIONS,ZRG1 CCHI - A (57),06/03/24,"MILLER, MARY ELIZABETH, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF PSYCHIATRY,UNIVERSITY OF MISSOURI,"COLUMBIA,    MO,    65202",,,
[SEP] RFA-NS-24-021: HEAL INITIATIVE: INDIVIDUAL DIFFERENCES IN HUMAN PAIN CONDITIONS,ZRG1 CCHI - A (57),06/03/24,"STEVENS, COURTNEY JOYCE, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF PSYCHIATRY,GEISEL SCHOOL OF MEDICINE,DARTMOUTH COLLEGE,"HANOVER,    NH,    03755",,
[SEP] RFA-NS-24-021: HEAL INITIATIVE: INDIVIDUAL DIFFERENCES IN HUMAN PAIN CONDITIONS,ZRG1 CCHI - A (57),06/03/24,"TROST, ZINA",ASSISTANT PROFESSOR,DEPARTMENT OF PSYCHOLOGY,UNIVERSITY OF ALABAMA AT BIRMINGHAM,"BIRMINGHAM,    AL,    35294",,,
[SEP] RFA-NS-24-021: HEAL INITIATIVE: INDIVIDUAL DIFFERENCES IN HUMAN PAIN CONDITIONS,ZRG1 CCHI - A (57),06/03/24,"YANG, GEE SU, PHD",ASSISTANT PROFESSOR,UNIVERSITY OF CONNECTICUT SCHOOL OF NURSING,"STORRS,    CT,    06269",,,,
"[SEP] REVIEW OF AREA GRANTS IN CELL BIOLOGY, MOLECULAR BIOLOGY AND GENETICS",ZRG1 CDB - J (81),07/08/24,"ABEYSIRIGUNAWARDENA, SANJAYA CHINTHAKA, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF CHEMISTRY AND BIOCHEMISTRY,KENT STATE UNIVERSITY,"KENT,    OH,    44242",,,
"[SEP] REVIEW OF AREA GRANTS IN CELL BIOLOGY, MOLECULAR BIOLOGY AND GENETICS",ZRG1 CDB - J (81),07/08/24,"COOKE, AMY M., PHD",ASSISTANT PROFESSOR,DEPARTMENT OF BIOLOGY,HAVERFORD COLLEGE,"HAVERFORD,    PA,    19041",,,
"[SEP] REVIEW OF AREA GRANTS IN CELL BIOLOGY, MOLECULAR BIOLOGY AND GENETICS",ZRG1 CDB - J (81),07/08/24,"LOEHLIN, DAVID WALKER, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF BIOLOGY,WILLIAMS COLLEGE,"WILLIAMSTOWN,    MA,    012672539",,,
"[SEP] REVIEW OF AREA GRANTS IN CELL BIOLOGY, MOLECULAR BIOLOGY AND GENETICS",ZRG1 CDB - J (81),07/08/24,"STEIN, BENJAMIN J, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF BIOCHEMISTRY,UNIVERSITY OF TENNESSEE,"CHATTANOOGA,    TN,    37403",,,
[SEP] MAXIMIZING INVESTIGATORS? RESEARCH AWARD,ZRG1 CDB - L (55),07/23/24,"MAK, MICHAEL, PHD",ASSISTANT PROFESSOR,SCHOOL OF ENGINEERING AND APPLIED SCIENCE,YALE UNIVERSITY,"NEW HAVEN,    MA,    06511",,,
[SEP] MAXIMIZING INVESTIGATORS? RESEARCH AWARD,ZRG1 CDB - L (55),07/23/24,"MIAO, YUXUAN PHOENIX, PHD",ASSISTANT PROFESSOR,BEN MAY DEPARTMENT FOR CANCER RESEARCH,THE UNIVERSITY OF CHICAGO,"CHICAGO,    IL,    60637",,,
[SEP] MEMBER CONFLICT: CANCER AND IMMUNE THERAPY,ZRG1 CDPT - B (02),07/08/24,"GUERRIERO, JENNIFER L, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF SURGERY,HARVARD MEDICAL SCHOOL,BRIGHAM AND WOMEN'S HOSPITAL,"BOSTON,    MA,    02115",,
[SEP] PAR-23-122: RESEARCH WITH ACTIVITIES RELATED TO DIVERSITY (REWARD),ZRG1 CDPT - K (50),06/24/24,"GANESH, BHANU PRIYA, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF NEUROLOGY,HEALTH SCIENCE CENTER HOUSTON,UNIVERSITY OF TEXAS,"HOUSTON,    TX,    77030",,
[SEP] PAR-23-122: RESEARCH WITH ACTIVITIES RELATED TO DIVERSITY (REWARD),ZRG1 CDPT - K (50),06/24/24,"MITRA, AMIT K, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF DRUG DISCOVERY AND DEVELOPMENT,HARRISON COLLEGE OF PHARMACY,AUBURN UNIVERSITY,"AUBURN,    AL,    36849",,
[SEP] PAR-23-122: RESEARCH WITH ACTIVITIES RELATED TO DIVERSITY (REWARD),ZRG1 CDPT - K (50),06/24/24,"WU, JOAE QIONG, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF PEDIATRICS,UNIVERSITY OF MASSACHUSETTS CHAN MEDICAL SCHOOL,"WORCESTER,    MA,    01655",,,
[SEP] RFA: UNDERSTANDING NEUROLOGICAL EFFECTS OF COVID-19 AND POST-ACUTE SEQUELAE OF SARS-COV-2 INFECTION,ZRG1 CN - K (57),07/17/24,"CHENG, FEIXIONG, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF MOLECULAR MEDICINE,CLEVELAND CLINIC LERNER COLLEGE OF MEDICINE,CASE WESTERN RESERVE UNIVERSITY,"CLEVELAND,    OH,    44195",,
[SEP] RFA: UNDERSTANDING NEUROLOGICAL EFFECTS OF COVID-19 AND POST-ACUTE SEQUELAE OF SARS-COV-2 INFECTION,ZRG1 CN - K (57),07/17/24,"DE MIRANDA, BRIANA, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF NEUROLOGY,THE UNIVERSITY OF ALABAMA AT BIRMINGHAM,"BIRMINGHAM,    AL,    35294",,,
[SEP] RFA: UNDERSTANDING NEUROLOGICAL EFFECTS OF COVID-19 AND POST-ACUTE SEQUELAE OF SARS-COV-2 INFECTION,ZRG1 CN - K (57),07/17/24,"GRALINSKI, LISA, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF EPIDEMIOLOGY,SCHOOL OF PUBLIC HEALTH,UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,"CHAPEL HILL,    NC,    27599",,
[SEP] RFA: UNDERSTANDING NEUROLOGICAL EFFECTS OF COVID-19 AND POST-ACUTE SEQUELAE OF SARS-COV-2 INFECTION,ZRG1 CN - K (57),07/17/24,"MARZAN-RODRIGUEZ, MELISSA, DRPH, MPH, CPH",ASSISTANT PROFESSOR,PUBLIC HEALTH PROGRAM,PONCE HEALTH SCIENCES UNIVERSITY,"PONCE,    PR,    00716",,,
[SEP] RFA: UNDERSTANDING NEUROLOGICAL EFFECTS OF COVID-19 AND POST-ACUTE SEQUELAE OF SARS-COV-2 INFECTION,ZRG1 CN - K (57),07/17/24,"SCHULZ, PAUL E, MD",ASSISTANT PROFESSOR,DEPARTMENT OF NEUROSCIENCE,NEUROLOGY FELLOWSHIP PROGRAMS,BAYLOR COLLEGE OF MEDICINE,"HOUSTON,    TX,    77030",,
[SEP] PAR-20-131: MAMMALIAN MODELS FOR TRANSLATIONAL RESEARCH,ZRG1 CTH - D (55),06/05/24,"KARETA, MICHAEL S, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF GENETICS AND GENOMICS,SANFORD RESEARCH,"SIOUX FALLS,    SD,    57104",,,
[SEP] PAR-20-131: MAMMALIAN MODELS FOR TRANSLATIONAL RESEARCH,ZRG1 CTH - D (55),06/05/24,"SIA, DANIELA, PHD",ASSISTANT PROFESSOR,DIVISION OF LIVER DISEASES,DEPARTMENT OF MEDICINE,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"NEW YORK,    NY,    10029",,
[SEP] PAR-20-131: MAMMALIAN MODELS FOR TRANSLATIONAL RESEARCH,ZRG1 CTH - D (55),06/05/24,"SNIDER, NATASHA T, PHD",ASSISTANT PROFESSOR,DEPT. OF CELL BIOLOGY AND PHYSIOLOGY,SCHOOL OF MEDICINE,UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,"CHAPEL HILL,    NC,    27599",,
[SEP] PAR-20-131: MAMMALIAN MODELS FOR TRANSLATIONAL RESEARCH,ZRG1 CTH - D (55),06/05/24,"SNYDER, JOSHUA CLAIR, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF SURGERY AND CELL BIOLOGY,DUKE UNIVERSITY,"DURHAM,    NC,    27712",,,
[SEP] PAR-20-131: MAMMALIAN MODELS FOR TRANSLATIONAL RESEARCH,ZRG1 CTH - D (55),06/05/24,"TUOHY, JOANNE, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF SMALL ANIMAL CLINICAL SCIENCES,SURGICAL ONCOLOGY,VA-MD COLLEGE OF VETERINARY MEDICINE,VIRGINIA TECH,"BLACKSBURG,    VA,    24061",
[SEP] TOPICS IN DRUG DISCOVERY AND MOLECULAR PHARMACOLOGY,ZRG1 DCAI - U (90),07/15/24,"KITAMURA, SEIYA, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF BIOCHEMISTRY,ALBERT EINSTEIN COLLEGE OF MEDICINE,"BRONX,    NY,    10461",,,
[SEP] TOPICS IN DRUG DISCOVERY AND MOLECULAR PHARMACOLOGY,ZRG1 DCAI - U (90),07/15/24,"MAY, AARON ELIJAH, PHD",ASSISTANT PROFESSOR,DEPT OF MEDICINAL CHEMISTRY,VIRGINIA COMMONWEALTH UNIVERSITY,SCHOOL OF PHARMACY,"RICHARD,    VA,    23298",,
[SEP] TOPICS IN DRUG DISCOVERY AND MOLECULAR PHARMACOLOGY,ZRG1 DCAI - U (90),07/15/24,"ZHU, XUEJUN, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF CHEMICAL ENGINEERING,TEXAS ENGINEERING EXPERIMENT STATION,"BRYAN,    TX,    77807",,,
[SEP] PAR-24-129: SPECIFIC PATHOGEN FREE MACAQUE COLONIES,ZRG1 EMS - H (55),07/10/24,"HODO, CAROLYN L, PHD, DVM",ASSISTANT PROFESSOR,DEPARTMENT OF COMPARATIVE MEDICINE,VETERINARY PATHOLOGY SECTION CHIEF,UNIVERSITY OF TEXAS MD ANDERSON CANCER CENTER,"BASTROP,    TX,    78602",,
[SEP] MEMBER CONFLICT: EPIDEMIOLOGY AND POPULATION HEALTH,ZRG1 EPH - G (02),07/25/24,"GHOLIPOUR-BABOLI, ALI, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF RADIOLOGY,CHILDREN'S HOSPITAL BOSTON,"BOSTON,    MA,    02115",,,
[SEP] MEMBER CONFLICT: HEALTH SERVICES AND SYSTEMS,ZRG1 HSS - C (02),07/22/24,"CASTOR, DELIVETTE, MPH",ASSISTANT PROFESSOR,DEPARTMENT OF MEDICINE,DIVISION OF INFECTIOUS DISEASES,COLUMBIA UNIVERSITY,"NEW YORK,    NY,    10032",,
[SEP] MEMBER CONFLICT: HEALTH SERVICES AND SYSTEMS,ZRG1 HSS - C (02),07/22/24,"SOMANI, AMRITA BASU, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF SURGERY,UNIVERSITY OF CALIFORNIA SAN FRANCISCO,"SAN FRANCISCO,    CA,    94158",,,
[SEP] TOPICS IN HEALTH SERVICES RESEARCH: HEALTH INFORMATION TECHNOLOGY AND CLINICAL INFORMATICS,ZRG1 HSS - D (90),06/25/24,"ISLAM, JESSICA YASMINE, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF CANCER EPIDEMIOLOGY,H. LEE MOFFITT CANCER CENTER,"TAMPA,    FL,    33612",,,
[SEP] TOPICS IN HEALTH SERVICES RESEARCH: HEALTH INFORMATION TECHNOLOGY AND CLINICAL INFORMATICS,ZRG1 HSS - D (90),06/25/24,"KELLER, MICHELLE S, PHD",ASSISTANT PROFESSOR,LEONARD DAVIS SCHOOL OF GERONTOLOGY,UNIVERSITY OF SOUTHERN CALIFORNIA,"LOS ANGELES,    CA,    90089",,,
[SEP] TOPICS IN HEALTH SERVICES RESEARCH: HEALTH INFORMATION TECHNOLOGY AND CLINICAL INFORMATICS,ZRG1 HSS - D (90),06/25/24,"LIEBZEIT, DANIEL, PHD",ASSISTANT PROFESSOR,COLLEGE OF NURSING,UNIVERSITY OF IOWA,"IOWA CITY,    IA,    52242",,,
[SEP] TOPICS IN HEALTH SERVICES RESEARCH: HEALTH INFORMATION TECHNOLOGY AND CLINICAL INFORMATICS,ZRG1 HSS - D (90),06/25/24,"MONDAL, ANANDA MOHAN, PHD",ASSISTANT PROFESSOR,KNIGHT FOUNDATION SCHOOL OF COMPUTING,AND INFORMATION SCIENCES,FLORIDA INTERNATIONAL UNIVERSITY,"MIAMI,    FL,    33199",,
[SEP] TOPICS IN HEALTH SERVICES RESEARCH: HEALTH INFORMATION TECHNOLOGY AND CLINICAL INFORMATICS,ZRG1 HSS - D (90),06/25/24,"OYLER, DOUGLAS, PHMD",ASSISTANT PROFESSOR,DEPARTMENT OF PHARMACY PRACTICE AND SCIENCE,UNIVERSITY OF KENTUCKY,"LEXINGTON,    KY,    40536",,,
[SEP] TOPICS IN HEALTH SERVICES RESEARCH: HEALTH INFORMATION TECHNOLOGY AND CLINICAL INFORMATICS,ZRG1 HSS - D (90),06/25/24,"POWELL, KIMBERLY RYAN, PHD",ASSISTANT PROFESSOR,SINCLAIR SCHOOL OF NURSING,UNIVERSITY OF MISSOURI,"COLUMBIA,    MO,    65211",,,
[SEP] TOPICS IN CLINICAL INFORMATICS AND DATA ANALYTICS,ZRG1 HSS - N (90),07/11/24,"AHMED, ABDULAZIZ, PHD",ASSISTANT PROFESSOR,SCHOOL OF HEALTH PROFESSIONS,UNIVERSITY OF ALABAMA AT BIRMINGHAM,"BIRMINGHAM,    AL,    35233",,,
[SEP] TOPICS IN CLINICAL INFORMATICS AND DATA ANALYTICS,ZRG1 HSS - N (90),07/11/24,"KOLECK, THERESA ANN, BSN, PHD",ASSISTANT PROFESSOR,SCHOOL OF NURSING,UNIVERSITY OF PITTSBURGH,"PITTSBURGH,    PA,    15261",,,
[SEP] TOPICS IN CLINICAL INFORMATICS AND DATA ANALYTICS,ZRG1 HSS - N (90),07/11/24,"ONG, MEI-SING, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF POPULATION MEDICINE,HARVARD MEDICAL SCHOOL,HARVARD UNIVERSITY,"BOSTON,    MA,    02215",,
[SEP] TOPICS IN CLINICAL INFORMATICS AND DATA ANALYTICS,ZRG1 HSS - N (90),07/11/24,"PAREKH, VISHWA SANJAY, PHD",ASSISTANT PROFESSOR,SCHOOL OF MEDICINE,JOHNS HOPKINS UNIVERSITY,"BALTIMORE,    MD,    21218",,,
[SEP] TOPICS IN CLINICAL INFORMATICS AND DATA ANALYTICS,ZRG1 HSS - N (90),07/11/24,"SULAM, JEREMIAS, PHD",ASSISTANT PROFESSOR,720 RUTLAND AVENUE,"BALTIMORE,    MD,    21205",,,,
[SEP] TOPICS IN CLINICAL INFORMATICS AND DATA ANALYTICS,ZRG1 HSS - N (90),07/11/24,"WEISSMAN, GARY, MD",ASSISTANT PROFESSOR,DEPARTMENT OF PULMONARY AND CRITICAL CARE MEDICINE,PERELMAN SCHOOL OF MEDICINE,UNIVERSITY OF PHILADELPHIA,"PHILADELPHIA,    PA,    19104",,
"[SEP] TOPICS IN HEALTH SERVICES RESEARCH, MATERNAL AND CHILD HEALTH, AGING, AND SUBSTANCE USE",ZRG1 HSS - P (90),07/11/24,"COLE, MEGAN B., PHD, MPH",ASSISTANT PROFESSOR,"DEPARTMENT OF HEALTH LAW, POLICY, AND MANAGEMENT",BOSTON UNIVERSITY,"BOSTON,    MA,    02118",,,
"[SEP] TOPICS IN HEALTH SERVICES RESEARCH, MATERNAL AND CHILD HEALTH, AGING, AND SUBSTANCE USE",ZRG1 HSS - P (90),07/11/24,"DICKSON, KELSEY S, PHD",ASSISTANT PROFESSOR,3020 CHILDREN'S WAY MC5033,"SAN DIEGO,    CA,    92123",,,,
"[SEP] TOPICS IN HEALTH SERVICES RESEARCH, MATERNAL AND CHILD HEALTH, AGING, AND SUBSTANCE USE",ZRG1 HSS - P (90),07/11/24,"GUASTAFERRO, KATELYN, MPH, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF SOCIAL AND BEHAVIORAL SCIENCES,CENTER FOR ADVANCEMENT AND DISSEMINATION OF,INTERVENTION OPTIMIZATION,NEW YORK UNIVERSITY,"NEW YORK,    NY,    10003",
"[SEP] TOPICS IN HEALTH SERVICES RESEARCH, MATERNAL AND CHILD HEALTH, AGING, AND SUBSTANCE USE",ZRG1 HSS - P (90),07/11/24,"MOGHTADERI, ALI, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF HEALTH POLICY AND MANAGEMENT,GEORGE WASHINGTON UNIVERSITY,"WASHINGTON,    DC,    20052",,,
"[SEP] TOPICS IN HEALTH SERVICES RESEARCH, MATERNAL AND CHILD HEALTH, AGING, AND SUBSTANCE USE",ZRG1 HSS - P (90),07/11/24,"NGUYEN, THUY DIEU, PHD, MPA",ASSISTANT PROFESSOR,DEPARTMENT OF HEALTH MANAGEMENT AND POLICY,"UNIVERSITY OF MICHIGAN, ANN ARBOR","ANN ARBOR,    MI,    48105",,,
"[SEP] TOPICS IN HEALTH SERVICES RESEARCH, MATERNAL AND CHILD HEALTH, AGING, AND SUBSTANCE USE",ZRG1 HSS - P (90),07/11/24,"PRICE, MAGGI, PHD",ASSISTANT PROFESSOR,SCHOOL OF SOCIAL WORK,BOSTON COLLEGE,"CHESTNUT HILL,    MA,    02467",,,
"[SEP] TOPICS IN HEALTH SERVICES RESEARCH, MATERNAL AND CHILD HEALTH, AGING, AND SUBSTANCE USE",ZRG1 HSS - P (90),07/11/24,"RHEE, TAEHO GREGORY, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF PUBLIC HEALTH SCIENCES,UNIVERSITY OF CONNECTICUT,YALE UNIVERSITY,"FARMINGTON,    CT,    06030",,
[SEP] RFA PANEL: TOBACCO REGULATORY SCIENCE A,ZRG1 ICN - E (56),07/17/24,"CONTRERA AVILA, JAQUELINE, PHD",ASSISTANT PROFESSOR,THE MANNING COLLEGE OF NURSING AND HEALTH SCIENCES,UNIVERSITY OF MASSACHUSETTS BOSTON,"BOSTON,    MA,    02125",,,
[SEP] RFA PANEL: TOBACCO REGULATORY SCIENCE A,ZRG1 ICN - E (56),07/17/24,"CORSELLO-GORGUN, TIZIANA, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF PEDIATRICS,SCHOOL OF MEDICINE,UNIVERSITY OF TEXAS MEDICAL BRANCH,"GALVESTON,    TX,    77555",,
[SEP] RFA PANEL: TOBACCO REGULATORY SCIENCE A,ZRG1 ICN - E (56),07/17/24,"JAO, NANCY CHIA LEI, BS, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF PSYCHOLOGY,COLLEGE OF HEALTH PROFESSIONS,ROSALIND FRANKLIN UNIVERSITY OF MEDICINE,AND SCIENCE,"NORTH CHICAGO,    IL,    60064",
[SEP] RFA PANEL: TOBACCO REGULATORY SCIENCE A,ZRG1 ICN - E (56),07/17/24,"MENDEZ, IAN ALFREDO, PHD",ASSISTANT PROFESSOR,SCHOOL OF PHARMACY,UNIVERSITY OF TEXAS EL PASO,"EL PASO,    TX,    799680691",,,
[SEP] RFA PANEL: TOBACCO REGULATORY SCIENCE A,ZRG1 ICN - E (56),07/17/24,"NOGUCHI, KEVIN K, BS, MA, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF PSYCHIATRY,SCHOOL OF MEDICINE,WASHINGTON UNIVERSITY IN ST. LOUIS,"ST. LOUIS,    MO,    63110",,
[SEP] RFA PANEL: TOBACCO REGULATORY SCIENCE A,ZRG1 ICN - E (56),07/17/24,"PRASSE, CARSTEN, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF ENVIRONMENTAL,HEALTH AND ENGINEERING,WHITING SCHOOL OF ENGINEERING,JOHNS HOPKINS UNIVERSITY,"BALTIMORE,    MD,    21218",
[SEP] RFA PANEL: TOBACCO REGULATORY SCIENCE A,ZRG1 ICN - E (56),07/17/24,"STANHEWICZ, ANNA, MS, BS, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF HEALTH AND HUMAN PHYSIOLOGY,UNIVERSITY OF IOWA,"IOWA CITY,    IA,    52242",,,
[SEP] RFA PANEL: TOBACCO REGULATORY SCIENCE A,ZRG1 ICN - E (56),07/17/24,"WARREN, KRISTI J, PHD, BS",ASSISTANT PROFESSOR,DEPARTMENT OF INTERNAL MEDICINE,SCHOOL OF MEDICINE,UNIVERSITY OF UTAH,"SALT LAKE CITY,    UT,    84112",,
[SEP] PAR PANEL: INTERNATIONAL AND COOPERATIVE PROJECTS AND IMPLEMENTATION RESEARCH ON NONCOMMUNICABLE DISEASE RISK FACTORS AMONG LOW- AND MIDDLE-INCOME COUNTRY AND TRIBAL POPULATIONS LIVING IN URBAN ENVIRONMENTS,ZRG1 ICP - W (55),07/19/24,"FLOOD, DAVID CLIFFORD, MD",ASSISTANT PROFESSOR,DEPARTMENT OF INTERNAL MEDICINE,UNIVERSITY OF MICHIGAN,"JACKSON,    MI,    492033915",,,
[SEP] PAR PANEL: INTERNATIONAL AND COOPERATIVE PROJECTS AND IMPLEMENTATION RESEARCH ON NONCOMMUNICABLE DISEASE RISK FACTORS AMONG LOW- AND MIDDLE-INCOME COUNTRY AND TRIBAL POPULATIONS LIVING IN URBAN ENVIRONMENTS,ZRG1 ICP - W (55),07/19/24,"KWAN, GENE FAZIL, MPH, MD",ASSISTANT PROFESSOR,DEPARTMENT OF HEART FAILURE CARE,BOSTON MEDICAL CENTER,"BOSTON,    MA,    02118",,,
