Section Name,Section Abbreviation,Date,Name,Position,Ad1,Ad2,Ad3,Ad4,Ad5,Ad6
ORGANIZATION AND DELIVERY OF HEALTH SERVICES STUDY SECTION,ODHS,06/23/22 -,"ADAMS, ESTHER KATHLEEN,  PHD*",PROFESSOR,DEPARTMENT OF HEALTH POLICY AND MANAGEMENT,ROLLINS SCHOOL OF PUBLIC HEALTH,EMORY UNIVERSITY,"ATLANTA, GA, 30322",,
CELLULAR MECHANISMS IN AGING AND DEVELOPMENT STUDY SECTION,CMAD,10/14/21 -,"ADAMS, PETER D,  PHD*",DIRECTOR AND PROFESSOR,"AGING,  CANCER AND",IMMUNO-ONCOLOGY PROGRAM,SANFORD BURNHAM PREBYS MEDICAL DISCOVERY INST,"LA JOLLA, CA, 92017",,
CANCER IMMUNOPATHOLOGY AND IMMUNOTHERAPY STUDY SECTION,CII,02/24/22 -,"ADAMS, SARAH FOSTER,  MD",VICTOR AND RUBY HANSEN SURFACE ENDOWED PROFESSOR IN OVARIAN CANCER RESEARCH,DIVISION OF GYNECOLOGIC ONCOLOGY,COMPREHENSIVE CANCER CENTER,UNIVERSITY OF NEW MEXICO,"ALBUQUERQUE, NM, 87131",,
CANCER IMMUNOPATHOLOGY AND IMMUNOTHERAPY STUDY SECTION,CII,10/18/21 -,"ADAMS, SARAH FOSTER,  MD",VICTOR AND RUBY HANSEN SURFACE ENDOWED PROFESSOR IN OVARIAN CANCER RESEARCH,DIVISION OF GYNECOLOGIC ONCOLOGY,COMPREHENSIVE CANCER CENTER,UNIVERSITY OF NEW MEXICO,"ALBUQUERQUE, NM, 87131",,
NUTRITION AND METABOLISM IN HEALTH AND DISEASE STUDY SECTION,NMHD,06/21/22 -,"ADAMS, SEAN HARRISON,  PHD",PROFESSOR,DEPARTMENT OF SURGERY,CENTER FOR ALIMENTARY &amp; METABOLIC SCIENCE,"UNIVERSITY OF CALIFORNIA,  DAVIS","SACRAMENTO, CA, 95817",,
NUTRITION AND METABOLISM IN HEALTH AND DISEASE STUDY SECTION,NMHD,02/17/22 -,"ADAMS, SEAN HARRISON,  PHD",PROFESSOR,DEPARTMENT OF SURGERY,CENTER FOR ALIMENTARY &amp; METABOLIC SCIENCE,"UNIVERSITY OF CALIFORNIA,  DAVIS","SACRAMENTO, CA, 95817",,
"INFECTIOUS DISEASES, REPRODUCTIVE HEALTH, ASTHMA AND PULMONARY CONDITIONS STUDY SECTION",IRAP,03/07/22 -,"ADAR, SARA,  SCD*",ASSOCIATE PROFESSOR,DEPARTMENT OF EPIDEMIOLOGY,SCHOOL OF PUBLIC HEALTH,UNIVERSITY OF MICHIGAN,"ANN ARBOR, MI, 48109",,
ADDICTION RISKS AND MECHANISMS STUDY SECTION,ARM,02/15/22 -,"ADDICOTT, MERIDETH A,  PHD*",ASSOCIATE PROFESSOR,DEPARTMENT OF PHYSIOLOGY AND PHARMACOLOGY,SCHOOL OF MEDICINE,WAKE FOREST UNIVERSITY ,"WINSTON-SALEM, NC, 27101",,
NEUROBIOLOGY OF MOTIVATED BEHAVIOR STUDY SECTION,NMB,06/23/22 -,"ADDICOTT, MERIDETH A,  PHD*",ASSOCIATE PROFESSOR,DEPARTMENT OF PHYSIOLOGY AND PHARMACOLOGY,WAKE FOREST UNIVERSITY SCHOOL OF MEDICINE,"WINSTON-SALEM, NC, 27101",,,
LIFESTYLE CHANGE AND BEHAVIORAL HEALTH STUDY SECTION,LCBH,06/16/22 -,"ADDISON, ODESSA,  PHD*",ASSOCIATE PROFESSOR,DEPARTMENT OF PHYSICAL THERAPY AND,REHABILITATION SCIENCE,SCHOOL OF MEDICINE,UNIVERSITY OF MARYLAND,"BALTIMORE, MD, 21201",
NEUROBIOLOGY OF MOTIVATED BEHAVIOR STUDY SECTION,NMB,06/23/22 -,"ADDY, NIIA,  PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF PSYCHIATRY,YALE UNIVERSITY SCHOOL OF MEDICINE,"NEW HAVEN, CT, 06520",,,
NEUROBIOLOGY OF MOTIVATED BEHAVIOR STUDY SECTION,NMB,11/04/21 -,"ADDY, NIIA,  PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF PSYCHIATRY,YALE UNIVERSITY SCHOOL OF MEDICINE,"NEW HAVEN, CT, 06520",,,
SCIENCE OF IMPLEMENTATION IN HEALTH AND HEALTHCARE STUDY SECTION,SIHH,10/18/22 -,"ADEBAMOWO, CLEMENT A,  SCD,  MD",PROFESSOR,DEPARTMENT OF EPIDEMIOLOGY AND PUBLIC HEALTH,UNIVERSITY OF MARYLAND SCHOOL OF MEDICINE,"BALTIMORE, MD, 21201",,,
SCIENCE OF IMPLEMENTATION IN HEALTH AND HEALTHCARE STUDY SECTION,SIHH,06/08/22 -,"ADEBAMOWO, CLEMENT A,  SCD,  MD",PROFESSOR,DEPARTMENT OF EPIDEMIOLOGY AND PUBLIC HEALTH,UNIVERSITY OF MARYLAND SCHOOL OF MEDICINE,"BALTIMORE, MD, 21201",,,
SCIENCE OF IMPLEMENTATION IN HEALTH AND HEALTHCARE STUDY SECTION,SIHH,02/15/22 -,"ADEBAMOWO, CLEMENT A,  SCD,  MD",PROFESSOR,DEPARTMENT OF EPIDEMIOLOGY AND PUBLIC HEALTH,UNIVERSITY OF MARYLAND SCHOOL OF MEDICINE,"BALTIMORE, MD, 21201",,,
INTEGRATIVE VASCULAR PHYSIOLOGY AND PATHOLOGY STUDY SECTION,IVPP,10/19/22 -,"ADEBIYI, ADEBOWALE,  PHD",PROFESSOR,DEPARTMENT OF PHYSIOLOGY,COLLEGE OF MEDICINE,UNIVERSITY OF TENNESSEE HEALTH SCIENCE CENTER,"MEMPHIS, TN, 38163",,
INTEGRATIVE VASCULAR PHYSIOLOGY AND PATHOLOGY STUDY SECTION,IVPP,06/21/22 -,"ADEBIYI, ADEBOWALE,  PHD",PROFESSOR,DEPARTMENT OF PHYSIOLOGY,COLLEGE OF MEDICINE,UNIVERSITY OF TENNESSEE HEALTH SCIENCE CENTER,"MEMPHIS, TN, 38163",,
INTEGRATIVE VASCULAR PHYSIOLOGY AND PATHOLOGY STUDY SECTION,IVPP,02/17/22 -,"ADEBIYI, ADEBOWALE,  PHD",PROFESSOR,DEPARTMENT OF PHYSIOLOGY,COLLEGE OF MEDICINE,UNIVERSITY OF TENNESSEE HEALTH SCIENCE CENTER,"MEMPHIS, TN, 38163",,
BIOBEHAVIORAL MEDICINE AND HEALTH OUTCOMES STUDY SECTION,BMHO,10/03/22 -,"ADEBONA, ADEBIMIBOLAO",LEAD EXTRAMURAL SUPPORT ASSISTANT,CENTER FOR SCIENTIFIC REVIEW,NATIONAL INSTITUTES OF HEALTH,"BETHESDA, MD, 20892",,,
CLINICAL MANAGEMENT IN GENERAL CARE SETTINGS STUDY SECTION,CMGC,02/07/22 -,"ADEBONA, ADEBIMIBOLAO",LEAD EXTRAMURAL SUPPORT ASSISTANT,CENTER FOR SCIENTIFIC REVIEW,NATIONAL INSTITUTES OF HEALTH,"BETHESDA, MD, 20892",,,
"SOCIAL PSYCHOLOGY, PERSONALITY AND INTERPERSONAL PROCESSES STUDY SECTION",SPIP,02/24/22 -,"ADEBONA, ADEBIMIBOLAO",LEAD EXTRAMURAL SUPPORT ASSISTANT,CENTER FOR SCIENTIFIC REVIEW,NATIONAL INSTITUTES OF HEALTH,"BETHESDA, MD, 20892",,,
BIOBEHAVIORAL MEDICINE AND HEALTH OUTCOMES STUDY SECTION,BMHO,10/03/22 -,"ADEGBOYEGA, ADEBOLAO,  PHD*",ASSISTANT PROFESSOR,COLLEGE OF NURSING,UNIVERSITY OF KENTUCKY,"LEXINGTON, KY, 40513",,,
IMAGING PROBES AND CONTRAST AGENTS STUDY SECTION,IPCA,10/13/22 -,"ADESINA, SIMEON K,  PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF PHARMACEUTICAL SCIENCES,HOWARD UNIVERSITY,"WASHINGTON, DC, 20059",,,
IMAGING PROBES AND CONTRAST AGENTS STUDY SECTION,IPCA,06/09/22 -,"ADESINA, SIMEON K,  PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF PHARMACEUTICAL SCIENCES,HOWARD UNIVERSITY,"WASHINGTON, DC, 20059",,,
NEUROSCIENCE OF BASIC VISUAL PROCESSES STUDY SECTION,NBVP,06/08/22 -,"ADESNIK, HILLEL,  PHD*",ASSOCIATE PROFESSOR,DEPARTMENT OF MOLECULAR AND CELL BIOLOGY,"UNIVERSITY OF CALIFORNIA,  BERKELEY","BERKELEY, CA, 94720",,,
PATHOPHYSIOLOGICAL BASIS OF MENTAL DISORDERS AND ADDICTIONS STUDY SECTION,PMDA,09/28/22 -,"ADHIKARI, AVISHEK,  PHD",ASSISTANT PROFESSOR,DEPARTMENT OF PSYCHOLOGY,"UNIVERSITY OF CALIFORNIA,  LOS ANGELES","LOS ANGELES, CA, 90095",,,
PATHOPHYSIOLOGICAL BASIS OF MENTAL DISORDERS AND ADDICTIONS STUDY SECTION,PMDA,06/01/22 -,"ADHIKARI, AVISHEK,  PHD*",ASSISTANT PROFESSOR,DEPARTMENT OF PSYCHOLOGY,BRAIN RESEARCH INSTITUTE,"UNIVERSITY OF CALIFORNIA,  LOS ANGELES","LOS ANGELES, CA, 90095",,
CLINICAL DATA MANAGEMENT AND ANALYSIS STUDY SECTION,CDMA,06/16/22 -,"ADHIKARI, SAMRACHANA,  PHD*",ASSISTANT PROFESSOR,DEPARTMENT OF POPULATION HEALTH,DIVISION OF BIOSTATISTICS,NYU SCHOOL OF MEDICINE,"NEW YORK CITY, NY, 10016",,
BIOSTATISTICAL METHODS AND RESEARCH DESIGN STUDY SECTION,BMRD,06/21/22 -,"ADKINS, DANIEL E,  PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF SOCIOLOGY,COLLEGE OF SOCIAL AND BEHAVIORAL SCIENCE,UNIVERSITY OF UTAH,"SALT LAKE CITY, UT, 84112",,
CANCER GENETICS STUDY SECTION,CG,02/24/22 -,"ADLI, MAZHAR,  PHD*",ASSOCIATE PROFESSOR,DEPARTMENT OF OBSTETRICS AND GYNECOLOGY,FEINBERG SCHOOL OF MEDICINE,ROBERT H LURIE COMPREHENSIVE CANCER CENTER,NORTHWESTERN UNIVERSITY,"CHICAGO, IL, 60611",
CELLULAR AND MOLECULAR IMMUNOLOGY - B STUDY SECTION,CMIB,02/24/22 -,"ADORO, STANLEY,  PHD*",ASSISTANT PROFESSOR,DEPARTMENT OF PATHOLOGY ,SCHOOL OF MEDICINE,CASE WESTERN RESERVE UNIVERSITY,"CLEVELAND, OH, 44106",,
MOLECULAR GENETICS STUDY SECTION,MG,06/08/22 -,"AFASIZHEVA, INNA,  PHD*",ASSOCIATE PROFESSOR,DEPARTMENT OF MOLECULAR AND CELL BIOLOGY,SCHOOL OF DENTAL MEDICINE,BOSTON UNIVERSITY,"BOSTON, MA, 02118",,
CLINICAL INFORMATICS AND DIGITAL HEALTH STUDY SECTION,CIDH,06/08/22 -,"AFSHAR, MAJID,  MD*",ASSISTANT PROFESSOR,DEPARTMENT OF MEDICINE,DEPARTMENT OF BIOSTATISTICS &amp; MEDICAL INFORMATICS,SCHOOL OF MEDICINE AND PUBLIC HEALTH,UNIVERSITY OF WISCONSIN AT MADISON,"MADISON, WI, 53792",
PATHOPHYSIOLOGY OF EYE DISEASE - 1 STUDY SECTION,PED1,10/28/21 -,"AFSHARI, NATALIE ADEL,  MD*",PROFESSOR,DEPARTMENT OF OPHTHALMOLOGY,DIVISION OF CORNEA AND REFRACTIVE SURGERY,SHILEY EYE INSTITUTE,UNIVERSITY OF CALIFORNIA SAN DIEGO,"LA JOLLA, CA, 92093",
CELLULAR AND MOLECULAR IMMUNOLOGY - A STUDY SECTION,CMIA,10/20/22 -,"AFZALI, BEHDAD,  PHD,  MBBS",CHIEF SCIENTIST,IMMUNOREGULATION SECTION,NATIONAL INSTITUTE OF DIABETES AND DIGESTIVE,AND KIDNEY DISEASES,NATIONAL INSTITUTES OF HEALTH,"BETHESDA, MD, 20814",
CELLULAR AND MOLECULAR IMMUNOLOGY - A STUDY SECTION,CMIA,02/17/22 -,"AFZALI, BEHDAD,  PHD,  MBBS*",CHIEF SCIENTIST,IMMUNOREGULATION SECTION,NIDDK,NATIONAL INSTITUTES OF HEALTH,"BETHESDA, MD, 20814",,
ENABLING BIOANALYTICAL AND IMAGING TECHNOLOGIES STUDY SECTION,EBIT,10/06/22 -,"AGA, DIANAS,  PHD*",PROFESSOR,DEPARTMENT OF CHEMISTRY,UNIVERSITY AT BUFFALO,THE STATE UNIVERSITY OF NEW YORK,"BUFFALO, NY, 14260",,
"HEMOSTASIS, THROMBOSIS, BLOOD CELLS AND TRANSFUSION STUDY SECTION",HTBT,10/18/22 -,"AGARWAL, ANUPRIYA,  PHD",ASSOCIATE PROFESSOR,DIVISION OF HEMATOLOGY AND MEDICAL ONCOLOGY,KNIGHT CANCER INSTITUTE,OREGON HEALTH AND SCIENCE UNIVERSITY,"PORTLAND, OR, 97239",,
CELLULAR AND MOLECULAR TECHNOLOGIES STUDY SECTION,CMT,10/19/22 -,"AGARWAL, ASHUTOSH,  PHD*",ASSOCIATE PROFESSOR,DEPARTMENT OF BIOMEDICAL ENGINEERING AND PATHOLOGY,DJTMF BIOMEDICAL NANOTECHNOLOGY INSTITUTE,UNIVERSITY OF MIAMI,"MIAMI, FL, 33136",,
"BASIC BIOLOGY OF BLOOD, HEART AND VASCULATURE STUDY SECTION",BBHV,02/15/22 -,"AGARWAL, SUNEET,  PHD,  MD*",ASSOCIATE PROFESSOR,DIVISION OF HEMATOLOGY AND ONCOLOGY,BOSTON CHILDREN'S HOSPITAL,HARVARD MEDICAL SCHOOL,"BOSTON, MA, 02215",,
MECHANISMS OF CANCER THERAPEUTICS - 2 STUDY SECTION,MCT2,06/21/22 -,"AGAZIE, YEHENEW M,  PHD",PROFESSOR,DEPARTMENT OF BIOCHEMISTRY AND,MOLECULAR PHARMACOLOGY,SCHOOL OF MEDICINE,WEST VIRGINIA UNIVERSITY CANCER INSTITUTE,"MORGANTOWN, WV, 26506",
MECHANISMS OF CANCER THERAPEUTICS - 2 STUDY SECTION,MCT2,02/28/22 -,"AGAZIE, YEHENEW M,  PHD",PROFESSOR,DEPARTMENT OF BIOCHEMISTRY AND,MOLECULAR PHARMACOLOGY,SCHOOL OF MEDICINE,WEST VIRGINIA UNIVERSITY CANCER INSTITUTE,"MORGANTOWN, WV, 26506",
BIOLOGY AND DEVELOPMENT OF THE EYE STUDY SECTION,BDE,10/17/22 -,"AGBAGA, MARTIN-PAUL,  PHD",ASSISTANT PROFESSOR,DEPARTMENT OF CELL BIOLOGY,DEAN MCGEE EYE INSTITUTE,COLLEGE OF MEDICINE,UNIVERSITY OF OKLAHOMA HEALTH SCIENCES CENTER,"OKLAHOMA CITY, OK, 73104",
"INFECTIOUS DISEASES, REPRODUCTIVE HEALTH, ASTHMA AND PULMONARY CONDITIONS STUDY SECTION",IRAP,11/08/21 -,"AGGARWAL, ROHI T,  MBBS MD,  MS",PROFESSOR OF MEDICINE,DIVISION OF RHEUMATOLOGY,DEPARTMENT OF MEDICINE,UNIVERSITY OF PITTSBURGH AT UPMC,"PITTSBURGH, PA, 15261",,
MAXIMIZING INVESTIGATORS’ RESEARCH AWARD A STUDY SECTION,MRAA,07/05/22 -,"AGHAEEPOUR, NIMA,  PHD*",ASSOCIATE PROFESSOR,DEPARTMENT OF ANESTHESIA,STANFORD UNIVERSITY ,"STANFORD, CA, 94305",,,
MECHANISMS OF CANCER THERAPEUTICS - 1 STUDY SECTION,MCT1,06/09/22 -,"AGHI, MANISH,  MD,  PHD",PROFESSOR,DEPARTMENT OF NEUROLOGICAL SURGERY,UNIVERSITY OF CALIFORNIA AT SAN FRANCISCO,"SAN FRANCISCO, CA, 94143",,,
GENE AND DRUG DELIVERY SYSTEMS STUDY SECTION,GDD,06/13/22 -,"AGRAWAL, NITIN,  PHD*",ASSOCIATE PROFESSOR,RESEARCH AND INNOVATION AT CHILDREN’S NATIONAL,CHILDREN’S NATIONAL HOSPITAL,"FAIRFAX, VA, 22030",,,
MUSCULOSKELETAL REHABILITATION SCIENCES STUDY SECTION,MRS,02/15/22 -,"AGRAWAL, SUNIL K.,  PHD*",PROFESSOR,DEPARTMENT OF MECHANICAL ENGINEERING,COLUMBIA UNIVERSITY,"NEW YORK, NY, 10027",,,
SENSORY-MOTOR NEUROSCIENCE STUDY SECTION,SMN,10/06/22 -,"AGRAWAL, YURI,  MD",PROFESSOR,DEPARTMENT OF OTOLARYNGOLOGY,HEAD AND NECK SURGERY,JOHNS HOPKINS UNIVERSITY SCHOOL OF MEDICINE,"BALTIMORE, MD, 21205",,
SENSORY-MOTOR NEUROSCIENCE STUDY SECTION,SMN,05/25/22 -,"AGRAWAL, YURI,  MD",PROFESSOR,DEPARTMENT OF OTOLARYNGOLOGY,HEAD AND NECK SURGERY,JOHNS HOPKINS UNIVERSITY SCHOOL OF MEDICINE,"BALTIMORE, MD, 21205",,
SENSORY-MOTOR NEUROSCIENCE STUDY SECTION,SMN,02/01/22 -,"AGRAWAL, YURI,  MD",PROFESSOR,DEPARTMENT OF OTOLARYNGOLOGY,HEAD AND NECK SURGERY,JOHNS HOPKINS UNIVERSITY SCHOOL OF MEDICINE,"BALTIMORE, MD, 21205",,
CLINICAL DATA MANAGEMENT AND ANALYSIS STUDY SECTION,CDMA,02/10/22 -,"AGU, EMMANUEL,  PHD*",PROFESSOR,DEPARTMENT OF COMPUTER SCIENCE,WORCESTER POLYTECHNIC INSTITUTE,"WORCESTER, MA, 01609",,,
BASIC MECHANISMS OF DIABETES AND METABOLISM STUDY SECTION,BMDM,10/13/22 -,"AGUAYO-MAZZUCATO, CRISTINA,  PHD,  MD*",ASSISTANT PROFESSOR,DEPT OF ISLET CELL BIOLOGY,AND REGENERATIVE MEDICINE,JOSLIN DIABETES CENTER,HARVARD MEDICAL SCHOOL,"BOSTON, MA, 02215",
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,10/28/21 -,"AGUDO CANTERO, JUDITH,  PHD*",ASSISTANT PROFESSOR,DEPARTMENT OF IMMUNOLOGY,DANA-FARBER CANCER INSTITUTE,HARVARD MEDICAL SCHOOL,"BOSTON, MA, 02215",,
CELLULAR MECHANISMS IN AGING AND DEVELOPMENT STUDY SECTION,CMAD,02/17/22 -,"AGUILAR, CARLOSA,  PHD*",ASSISTANT PROFESSOR,DEPARTMENT OF BIOMEDICAL ENGINEERING,UNIVERSITY OF MICHIGAN MEDICAL SCHOOL,"ANN ARBOR, MI, 48109",,,
"ETIOLOGY, DIAGNOSTIC, INTERVENTION AND TREATMENT OF INFECTIOUS DISEASES STUDY SECTION",EDIT,10/13/22 -,"AGUILAR, PATRICIA VERONICA,  PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF PATHOLOGY,CENTER FOR TROPICAL DISEASES,UNIVERSITY OF TEXAS MEDICAL BRANCH,"GALVESTON, TX, 77555",,
IMMUNITY AND HOST DEFENSE STUDY SECTION,IHD,02/17/22 -,"AGUILAR, PATRICIA VERONICA,  PHD*",ASSOCIATE PROFESSOR,DEPARTMENT OF PATHOLOGY,CENTER FOR TROPICAL DISEASES,UNIVERSITY OF TEXAS MEDICAL BRANCH,"GALVESTON, TX, 77555",,
VIROLOGY - A STUDY SECTION,VIRA,06/27/22 -,"AGUILAR-CARRENO, HECTOR,  PHD",PROFESSOR,DEPARTMENT OF MICROBIOLOGY AND IMMUNOLOGY,COLLEGE OF VETERINARY MEDICINE,CORNELL UNIVERSITY,"ITHACA, NY, 14853",,
VIROLOGY - A STUDY SECTION,VIRA,03/03/22 -,"AGUILAR-CARRENO, HECTOR,  PHD",PROFESSOR,DEPARTMENT OF MICROBIOLOGY AND IMMUNOLOGY,COLLEGE OF VETERINARY MEDICINE,CORNELL UNIVERSITY,"ITHACA, NY, 14853",,
"BASIC BIOLOGY OF BLOOD, HEART AND VASCULATURE STUDY SECTION",BBHV,06/16/22 -,"AGUIRRE, AITOR,  PHD*",ASSISTANT PROFESSOR,DEPARTMENT OF BIOMEDICAL ENGINEERING,COLLEGE OF ENGINEERING,MICHIGAN STATE UNIVERSITY,"EAST LANSING, MI, 48824",,
CARDIOVASCULAR DIFFERENTIATION AND DEVELOPMENT STUDY SECTION,CDD,10/07/21 -,"AGUIRRE, AITOR,  PHD*",ASSISTANT PROFESSOR,COLLEGE OF ENGINEERING,MICHIGAN STATE UNIVERSITY,"EAST LANSING, MI, 48824",,,
NEUROSCIENCE OF BASIC VISUAL PROCESSES STUDY SECTION,NBVP,09/29/22 -,"AGUIRRE, GEOFFREY KARL,  MD,  PHD",PROFESSOR,DEPARTMENT OF NEUROLOGY,PERELMAN SCHOOL OF MEDICINE,UNIVERSITY OF PENNSYLVANIA,"PHILADELPHIA, PA, 19104",,
NEUROSCIENCE OF BASIC VISUAL PROCESSES STUDY SECTION,NBVP,06/08/22 -,"AGUIRRE, GEOFFREY KARL,  MD,  PHD",PROFESSOR,DEPARTMENT OF NEUROLOGY,PERELMAN SCHOOL OF MEDICINE,UNIVERSITY OF PENNSYLVANIA,"PHILADELPHIA, PA, 19104",,
NEUROSCIENCE OF BASIC VISUAL PROCESSES STUDY SECTION,NBVP,02/09/22 -,"AGUIRRE, GEOFFREY KARL,  MD,  PHD",PROFESSOR,DEPARTMENT OF NEUROLOGY,PERELMAN SCHOOL OF MEDICINE,UNIVERSITY OF PENNSYLVANIA,"PHILADELPHIA, PA, 19104",,
SCIENCE OF IMPLEMENTATION IN HEALTH AND HEALTHCARE STUDY SECTION,SIHH,10/18/22 -,"AGULNIK, ASYA,  MPH,  MD*","ASSOCIATE MEMBER DIRECTOR,  GLOBAL CRITICAL CARE PROGRAM","GLOBAL PEDIATRIC MEDICINE, ",JUDE CHILDREN’S RESEARCH HOSPITAL,"MEMPHIS, TN, 38105",,,
CELLULAR SIGNALING AND REGULATORY SYSTEMS STUDY SECTION,CSRS,03/03/22 -,"AHERN, CHRISTOPHER A,  PHD*",PROFESSOR,DEPARTMENT OF MOLECULAR PHYSIOLOGY,AND BIOPHYSICS,UNIVERSITY OF IOWA,"IOWA CITY, IA, 52245",,
SOCIAL SCIENCES AND POPULATION STUDIES B STUDY SECTION,SSPB,10/20/22 -,"AHERN, JENNIFER,  PHD",PROFESSOR,DIVISION OF EPIDEMIOLOGY,SCHOOL OF PUBLIC HEALTH,"UNIVERSITY OF CALIFORNIA,  BERKELEY","BERKELEY, CA, 94720",,
SOCIAL SCIENCES AND POPULATION STUDIES B STUDY SECTION,SSPB,06/23/22 -,"AHERN, JENNIFER,  PHD",PROFESSOR,DIVISION OF EPIDEMIOLOGY,SCHOOL OF PUBLIC HEALTH,"UNIVERSITY OF CALIFORNIA,  BERKELEY","BERKELEY, CA, 94720",,
SOCIAL SCIENCES AND POPULATION STUDIES B STUDY SECTION,SSPB,02/17/22 -,"AHERN, JENNIFER,  PHD",PROFESSOR,DIVISION OF EPIDEMIOLOGY,SCHOOL OF PUBLIC HEALTH,"UNIVERSITY OF CALIFORNIA,  BERKELEY","BERKELEY, CA, 94720",,
CELLULAR AND MOLECULAR BIOLOGY OF NEURODEGENERATION STUDY SECTION,CMND,10/28/21 -,"AHFELDT, TIM,  PHD*",ASSISTANT PROFESSOR,DEPARTMENT OF NEUROSCIENCE,ICAHN SCHOOL OF MEDICINE,AT MOUNT SINAI,"NYC, NY, 10029",,
"KIDNEY, NUTRITION, OBESITY AND DIABETES STUDY SECTION",KNOD,02/03/22 -,"AHITUV, NADAV,  PHD",PROFESSOR,DEPARTMENT OF BIOENGINEERING,AND THERAPEUTIC SCIENCES,INSTITUTE FOR HUMAN GENETICS,"UNIVERSITY OF CALIFORNIA,  SAN FRANCISCO","SAN FRANCISCO, CA, 94158",
NANOTECHNOLOGY STUDY SECTION,NANO,10/06/22 -,"AHLSCHWEDE, KRISTENMARIE,  PHD*",ASSISTANT PROFESSOR,PHARMACEUTICAL SCIENCES,COLLEGE OF PHARMACY,ROSALIND FRANKLIN UNIVERSITY,"NORTH CHICAGO, IL, 600643095",,
PATHOPHYSIOLOGY OF EYE DISEASE - 1 STUDY SECTION,PED1,06/09/22 -,"AHMAD, IQBAL,  PHD",PROFESSOR,DEPARTMENT OF OPHTHALMOLOGY AND,VISUAL SCIENCES,COLLEGE OF MEDICINE,UNIVERSITY OF NEBRASKA MEDICAL CENTER,"OMAHA, NE, 68198",
PATHOPHYSIOLOGY OF EYE DISEASE - 1 STUDY SECTION,PED1,02/07/22 -,"AHMAD, IQBAL,  PHD",PROFESSOR,DEPARTMENT OF OPHTHALMOLOGY AND,VISUAL SCIENCES,COLLEGE OF MEDICINE,UNIVERSITY OF NEBRASKA MEDICAL CENTER,"OMAHA, NE, 68198",
PATHOPHYSIOLOGY OF EYE DISEASE - 1 STUDY SECTION,PED1,10/28/21 -,"AHMAD, IQBAL,  PHD",PROFESSOR,DEPARTMENT OF OPHTHALMOLOGY AND,VISUAL SCIENCES,COLLEGE OF MEDICINE,UNIVERSITY OF NEBRASKA MEDICAL CENTER,"OMAHA, NE, 68198",
EMERGING IMAGING TECHNOLOGIES AND APPLICATIONS STUDY SECTION,EITA,10/21/21 -,"AHMAD, RIZWAN,  PHD*",ASSISTANT PROFESSOR,DEPARTMENT OF BIOMEDICAL ENGINEERING,OHIO STATE UNIVERSITY,"COLUMBUS, OH, 43210",,,
"MOTOR FUNCTION, SPEECH AND REHABILITATION STUDY SECTION",MFSR,06/09/22 -,"AHMED, ALAA A,  PHD",ASSOCIATE PROFESSOR,DEPARTMENTS OF INTEGRATIVE PHYSIOLOGY AND,MECHANICAL ENGINEERING,UNIVERSITY OF COLORADO,"BOULDER, CO, 80309",,
"MOTOR FUNCTION, SPEECH AND REHABILITATION STUDY SECTION",MFSR,02/07/22 -,"AHMED, ALAA A,  PHD",ASSOCIATE PROFESSOR,DEPARTMENTS OF INTEGRATIVE PHYSIOLOGY AND,MECHANICAL ENGINEERING,UNIVERSITY OF COLORADO,"BOULDER, CO, 80309",,
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,10/20/22 -,"AHMED, ATIQUE,  PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF NEUROLOGICAL SURGERY,FEINBERG SCHOOL OF MEDICINE,NORTHWESTERN UNIVERSITY,"CHICAGO, IL, 60611",,
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,06/13/22 -,"AHMED, ATIQUE,  PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF NEUROLOGICAL SURGERY,FEINBERG SCHOOL OF MEDICINE,NORTHWESTERN UNIVERSITY,"CHICAGO, IL, 60611",,
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,02/24/22 -,"AHMED, ATIQUE,  PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF NEUROLOGICAL SURGERY,FEINBERG SCHOOL OF MEDICINE,NORTHWESTERN UNIVERSITY,"CHICAGO, IL, 60611",,
CLINICAL NEUROPLASTICITY AND NEUROTRANSMITTERS STUDY SECTION,CNNT,10/20/22 -,"AHMED, OMAR JAMIL,  PHD*",ASSISTANT PROFESSOR,DEPARTMENT OF PSYCHOLOGY,"COLLEGE OF LITERATURE,  SCIENCE,  AND THE ARTS",UNIVERSITY OF MICHIGAN,"ANN ARBOR, MI, 48109",,
CLINICAL NEUROPLASTICITY AND NEUROTRANSMITTERS STUDY SECTION,CNNT,03/10/22 -,"AHMED, OMAR JAMIL,  PHD*",ASSISTANT PROFESSOR,DEPARTMENT OF PSYCHOLOGY,"COLLEGE OF LITERATURE,  SCIENCE,  AND THE ARTS",UNIVERSITY OF MICHIGAN,"ANN ARBOR, MI, 48109",,
