Section Name,Section Abbreviation,Date,Name,Position,Ad1,Ad2,Ad3,Ad4,Ad5,Ad6
MODELING AND ANALYSIS OF BIOLOGICAL SYSTEMS STUDY SECTION,MABS,10/18/2022,"HOSSAIN, SHAOLIESAMIRA,  PHD*",ASSISTANT INVESTIGATOR AND ASSOCIATE RESEARCH PROFESSOR,INSTITUTE FOR COMPUTATIONAL ENGINEERING,AND SCIENCES,UNIVERSITY OF TEXAS AT AUSTIN,"HOUSTON, TX, 77030",,
COMMUNITY INFLUENCES ON HEALTH BEHAVIOR STUDY SECTION,CIHB,2/14/2023,"HARRELL, MELISSAB,  PHD*",PROFESSOR,DEPARTMENT OF EPIDEMIOLOGY HUMAN GENETICS AND,ENVIRONMENTAL SCIENCE,"UTHEALTH HOUSTON,  SCHOOL OF PUBLIC HEALTH","AUSTIN, TX, 78701",,
MACROMOLECULAR STRUCTURE AND FUNCTION A STUDY SECTION,MSFA,6/6/2023,"BERRONDO, MONICA,  PHD*",CEO,MACROMOLTEK,"AUSTIN, TX, 787455288",,,,
HUMAN STUDIES OF DIABETES AND OBESITY STUDY SECTION,HSDO,2/16/2023,"MESSIAH, SARAHELIZABETH,  PHD,  MPH*",PROFESSOR,"DIRECTOR,  CENTER FOR PEDIATRIC POPULATION HEALTH",DEPARTMENT OF EPIDEMIOLOGY,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER,UNIVERSITY OF TEXAS SOUTHWESTERN,"DALLAS, TX, 75390",
DRUG AND BIOLOGIC THERAPEUTIC DELIVERY STUDY SECTION (DBTD),DBTD,2/15/2023,"CORBIN, IANRONALD,  PHD",ASSOCIATE PROFESSOR,ADVANCED IMAGING RESEARCH CENTER,INTERNAL MEDICINE DIGESTIVE AND LIVER DISEASES,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER,"DALLAS, TX, 75390",,
CANCER AND HEMATOLOGIC DISORDERS STUDY SECTION,CHD,11/9/2022,"CHOUDHARY, PANKAJ,  PHD*",PROFESSOR OF STATISTICS,ASSOCIATE DEAN,FOR GRADUATE EDUCATION,SCHOOL OF NATURAL SCIENCES &amp; MATHEMATICS,UNIVERSITY OF TEXAS AT DALLAS,"RICHARDSON, TX, 75080",
CLINICAL DATA MANAGEMENT AND ANALYSIS STUDY SECTION,CDMA,10/13/2022,"LI, RUOSHA,  PHD*",ASSOCIATE PROFESSOR,BIOSTATISTICS AND DATA SCIENCE,SCHOOL OF PUBLIC HEALTH,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER HOUSTON,"HOUSTON, TX, 77030",,
BIODATA MANAGEMENT AND ANALYSIS STUDY SECTION,BDMA,10/20/2022,"ZHENG, WENJINJIM,  PHD*",PROFESSOR AND ASSOCIATE DIRECTOR,CENTER FOR COMPUTATIONAL BIOMEDICINE,SCHOOL OF BIOMEDICAL INFORMATION,UNIVERSITY OF TEXAS HEALTH SCIENCE,CENTER AT HOUSTON,"HOUSTON, TX, 77030",
CELLULAR AND MOLECULAR IMMUNOLOGY - B STUDY SECTION,CMIB,6/29/2023,"CHOI, JIN HUK,  PHD*",ASSISTANT PROFESSOR,CENTER FOR GENETICS OF HOST DEFENSE,/ IMMUNOLOGY,THE UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL,CENTER,"DALLAS, TX, 75390",
HUMAN STUDIES OF DIABETES AND OBESITY STUDY SECTION,HSDO,6/15/2023,"SUN, KAI,  MB,  MPH,  PHD*",ASSOCIATE PROFESSOR,CENTER FOR METABOLIC AND DEGENERATIVE DISEASES,INSTITUTE OF MOLECULAR MEDICINE,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT HOUST,"HOUSTON, TX, 77030",,
CANCER CELL BIOLOGY STUDY SECTION,CCB,2/9/2023,"MCCARTY, NAMI,  PHD*",PROFESSOR,CENTER FOR STEM CELL RESEARCH,BROWN FOUNDATION INSTITUTE OF MOLECULAR,MEDICINE FOR THE PREVENTION OF HUMAN DISEASES,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER,"HOUSTON, TX, 77030",
IMAGING PROBES AND CONTRAST AGENTS STUDY SECTION,IPCA,2/9/2023,"AZHDARINIA, ALI,  PHD*",ASSOCIATE PROFESSOR,CENTER FOR TRANSLATIONAL CANCER RESEARCH,HEALTH SCIENCE CENTER AT HOUSTON,UNIVERSITY OF TEXAS,"HOUSTON, TX, 77030",,
IMAGING PROBES AND CONTRAST AGENTS STUDY SECTION,IPCA,6/8/2023,"AZHDARINIA, ALI,  PHD*",ASSOCIATE PROFESSOR,CENTER FOR TRANSLATIONAL CANCER RESEARCH,HEALTH SCIENCE CENTER AT HOUSTON,UNIVERSITY OF TEXAS,"HOUSTON, TX, 77030",,
IMAGING PROBES AND CONTRAST AGENTS STUDY SECTION,IPCA,10/13/2022,"AZHDARINIA, ALI,  PHD*",ASSOCIATE PROFESSOR,CENTER FOR TRANSLATIONAL CANCER RESEARCH,HEALTH SCIENCE CENTER AT HOUSTON,UNIVERSITY OF TEXAS,"HOUSTON, TX, 77030",,
GENE REGULATION IN CANCER STUDY SECTION,GRIC,2/23/2023,"XU, KEXIN,  PHD*",ASSOCIATE PROFESSOR,CPRIT SCHOLAR IN CANCER RESEARCH,DEPARTMENT OF MOLECULAR MEDICINE,"UNIVERSITY OF TEXAS,  SAN ANTONIO","SAN ANTONIO, TX, 78229",,
IMAGING GUIDED INTERVENTIONS AND SURGERY STUDY SECTION,IGIS,6/8/2023,"PARK, JAE MO,  PHD*",ASSOCIATE PROFESSOR,"DEPARTMENT OF ADVANCED IMAGING RESEARCH CENTER, ",BIOMEDICAL ENGINEERING AND RADIOLOGY,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER,"DALLAS, TX, 75390",,
"SURGERY, ANESTHESIOLOGY AND TRAUMA STUDY SECTION",SAT,2/8/2023,"JU, CYNTHIA,  PHD*",PROFESSOR,DEPARTMENT OF ANESTHESIOLOGY,MCGOVERN MEDICAL SCHOOL,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER,"HOUSTON, TX, 77030",,
CHRONIC DYSFUNCTION AND INTEGRATIVE NEURODEGENERATION STUDY SECTION,CDIN,2/15/2023,"MICCI, MARIA-ADELAIDE,  PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF ANESTHESIOLOGY,UNIVERSITY OF TEXAS MEDICAL BRANCH,"GALVESTON, TX, 77555",,,
CHRONIC DYSFUNCTION AND INTEGRATIVE NEURODEGENERATION STUDY SECTION,CDIN,6/22/2023,"MICCI, MARIA-ADELAIDE,  PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF ANESTHESIOLOGY,UNIVERSITY OF TEXAS MEDICAL BRANCH,"GALVESTON, TX, 77555",,,
CHRONIC DYSFUNCTION AND INTEGRATIVE NEURODEGENERATION STUDY SECTION,CDIN,10/13/2022,"MICCI, MARIA-ADELAIDE,  PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF ANESTHESIOLOGY,UNIVERSITY OF TEXAS MEDICAL BRANCH,"GALVESTON, TX, 77555",,,
"LUNG INJURY, REPAIR, AND REMODELING STUDY SECTION",LIRR,10/17/2022,"ELTZSCHIG, HOLGERK,  MD,  PHD*",PROFESSOR,DEPARTMENT OF ANESTHESIOLOGY,THE UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER,AT HOUSTON,"HOUSTON, TX, 77030",,
CLINICAL NEUROIMMUNOLOGY AND BRAIN TUMORS STUDY SECTION,CNBT,6/8/2023,"CAO, WEI,  PHD*",PROFESSOR,"DEPARTMENT OF ANESTHESIOLOGY,  CRITICAL CARE AND",PAIN MEDICINE,THE UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT,HOUSTON,"HOUSTON, TX, 77030",
CHEMICAL BIOLOGY AND PROBES STUDY SECTION (CBP),CBP,2/16/2023,"KOHLER, JENNIFERJ,  PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF BIOCHEMISTRY,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER,"DALLAS, TX, 75390",,,
CELLULAR MECHANISMS IN AGING AND DEVELOPMENT STUDY SECTION,CMAD,2/23/2023,"CHEN, JAKE,  PHD",PROFESSOR,DEPARTMENT OF BIOCHEMISTRY,AND MOLECULAR BIOLOGY,UNIVERSITY OF TEXAS,HEALTH SCIENCE CENTER AT HOUSTON,"HOUSTON, TX, 77030",
"HIV MOLECULAR VIROLOGY, CELL BIOLOGY, AND DRUG DEVELOPMENT STUDY SECTION",HVCD,3/6/2023,"IVANOV, DMITRIN,  PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF BIOCHEMISTRY,SCHOOL OF MEDICINE,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER,"SAN ANTONIO, TX, 78229",,
MACROMOLECULAR STRUCTURE AND FUNCTION B STUDY SECTION,MSFB,6/13/2023,"IWAHARA, JUNJI,  PHD",PROFESSOR,DEPARTMENT OF BIOCHEMISTRY,AND MOLECULAR BIOLOGY,UNIVERSITY OF TEXAS MEDICAL BRANCH,"GALVESTON, TX, 77555",,
CELLULAR MECHANISMS IN AGING AND DEVELOPMENT STUDY SECTION,CMAD,6/15/2023,"CHEN, JAKE,  PHD",PROFESSOR,DEPARTMENT OF BIOCHEMISTRY,AND MOLECULAR BIOLOGY,UNIVERSITY OF TEXAS,HEALTH SCIENCE CENTER AT HOUSTON,"HOUSTON, TX, 77030",
DRUG DISCOVERY AND MOLECULAR PHARMACOLOGY C STUDY SECTION,DMPC,6/20/2023,"CHEN, CHUO,  PHD*",PROFESSOR,DEPARTMENT OF BIOCHEMISTRY,MEDICAL CENTER AT DALLAS,UNIVERSITY OF TEXAS SOUTHWESTERN,"DALLAS, TX, 75390",,
DRUG DISCOVERY AND MOLECULAR PHARMACOLOGY A STUDY SECTION,DMPA,6/29/2023,"PHILLIPS, MARGARETA,  PHD*",PROFESSOR AND CHAIR,DEPARTMENT OF BIOCHEMISTRY,SOUTHWESTERN MEDICAL CENTER,UNIVERSITY OF TEXAS,"DALLAS, TX, 75390",,
MACROMOLECULAR STRUCTURE AND FUNCTION B STUDY SECTION,MSFB,10/11/2022,"IWAHARA, JUNJI,  PHD",PROFESSOR,DEPARTMENT OF BIOCHEMISTRY,AND MOLECULAR BIOLOGY,UNIVERSITY OF TEXAS MEDICAL BRANCH,"GALVESTON, TX, 77555",,
MOLECULAR GENETICS STUDY SECTION,MG,10/25/2022,"NAM, YUNSUN,  PHD*",ASSOCIATE PROFESSOR,DEPARTMENT OF BIOCHEMISTRY,HAROLD C. SIMMONS COMPREHENSIVE CANCER CENTER,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER,"DALLAS, TX, 75390",,
CELLULAR MECHANISMS IN AGING AND DEVELOPMENT STUDY SECTION,CMAD,10/27/2022,"CHEN, JAKE,  PHD",PROFESSOR,DEPARTMENT OF BIOCHEMISTRY,AND MOLECULAR BIOLOGY,UNIVERSITY OF TEXAS,HEALTH SCIENCE CENTER AT HOUSTON,"HOUSTON, TX, 77030",
"HIV MOLECULAR VIROLOGY, CELL BIOLOGY, AND DRUG DEVELOPMENT STUDY SECTION",HVCD,11/14/2022,"IVANOV, DMITRIN,  PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF BIOCHEMISTRY,SCHOOL OF MEDICINE,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER,"SAN ANTONIO, TX, 78229",,
MACROMOLECULAR STRUCTURE AND FUNCTION C STUDY SECTION,MSFC,2/9/2023,"GUPTA, YOGESHK,  PHD*",ASSOCIATE PROFESSOR,DEPARTMENT OF BIOCHEMISTRY &amp; STRUCTURAL BIOLOGY,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER SAN,ANTONIO,"SAN ANTONIO, TX, 78229",,
MACROMOLECULAR STRUCTURE AND FUNCTION C STUDY SECTION,MSFC,2/9/2023,"TSAI, KUANG-LEI,  PHD*",ASSISTANT PROFESSOR,DEPARTMENT OF BIOCHEMISTRY AND MOLECULAR BIOLOGY,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT,HOUSTON,"HOUSTON, TX, 77030",,
RESPIRATORY INTEGRATIVE BIOLOGY AND TRANSLATIONAL RESEARCH STUDY SECTION,RIBT,2/9/2023,"KARMOUTY-QUINTANA, HARRY,  PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF BIOCHEMISTRY AND MOLECULAR BIOLOGY,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER,"HOUSTON, TX, 77030",,,
SKELETAL MUSCLE AND EXERCISE PHYSIOLOGY STUDY SECTION,SMEP,2/23/2023,"RASMUSSEN, BLAKEB,  PHD",PROFESSOR,DEPARTMENT OF BIOCHEMISTRY AND MOLECULAR BIOLOGY,"DIRECTOR,  CENTER FOR METABOLIC HEALTH",UNIVERSITY OF TEXAS MEDICAL BRANCH,"GALVESTON, TX, 77555",,
BIOCHEMISTRY AND BIOPHYSICS OF MEMBRANES STUDY SECTION,BBM,6/6/2023,"ZHENG, LEI,  PHD*",ASSOCIATE PROFESSOR,DEPARTMENT OF BIOCHEMISTRY AND MOLECULAR BIOLOGY,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER,"HOUSTON, TX, 77030",,,
RESPIRATORY INTEGRATIVE BIOLOGY AND TRANSLATIONAL RESEARCH STUDY SECTION,RIBT,6/15/2023,"KARMOUTY-QUINTANA, HARRY,  PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF BIOCHEMISTRY AND MOLECULAR BIOLOGY,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER,"HOUSTON, TX, 77030",,,
SKELETAL MUSCLE AND EXERCISE PHYSIOLOGY STUDY SECTION,SMEP,6/27/2023,"RASMUSSEN, BLAKEB,  PHD",PROFESSOR,DEPARTMENT OF BIOCHEMISTRY AND MOLECULAR BIOLOGY,"DIRECTOR,  CENTER FOR METABOLIC HEALTH",UNIVERSITY OF TEXAS MEDICAL BRANCH,"GALVESTON, TX, 77555",,
SKELETAL MUSCLE AND EXERCISE PHYSIOLOGY STUDY SECTION,SMEP,10/20/2022,"RASMUSSEN, BLAKEB,  PHD",PROFESSOR,DEPARTMENT OF BIOCHEMISTRY AND MOLECULAR BIOLOGY,"DIRECTOR,  CENTER FOR METABOLIC HEALTH",UNIVERSITY OF TEXAS MEDICAL BRANCH,"GALVESTON, TX, 77555",,
RESPIRATORY INTEGRATIVE BIOLOGY AND TRANSLATIONAL RESEARCH STUDY SECTION,RIBT,10/27/2022,"KARMOUTY-QUINTANA, HARRY,  PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF BIOCHEMISTRY AND MOLECULAR BIOLOGY,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER,"HOUSTON, TX, 77030",,,
CANCER CELL BIOLOGY STUDY SECTION,CCB,10/6/2022,"SHIIO, YUZURU,  MD,  PHD*",ASSOCIATE PROFESSOR,DEPARTMENT OF BIOCHEMISTRY AND STRUCTURAL BIOLOGY,GREEHEY CHILDREN'S CANCER RESEARCH INSTITUTE,THE UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER,"SAN ANTONIO, TX, 78229",,
INTEGRATIVE MYOCARDIAL PHYSIOLOGY/PATHOPHYSIOLOGY B STUDY SECTION,MPPB,2/14/2023,"DING, YICHEN,  PHD*",ASSISTANT PROFESSOR,DEPARTMENT OF BIOENGINEERING,ERIK JONSSON SCHOOL OF ENGINEERING,AND COMPUTER SCIENCE,"UNIVERSITY OF TEXAS,  DALLAS","RICHARDSON, TX, 75080",
"BIOENGINEERING OF NEUROSCIENCE, VISION AND LOW VISION TECHNOLOGIES STUDY SECTION",BNVT,2/15/2023,"HAYS, SETHA,  PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF BIOENGINEERING,ERIK JONSSON SCHOOL OF ENGINNERING,AND COMPUTER SCIENCE,UNIVERSITY OF TEXAS AT DALLAS,"RICHARDSON, TX, 75080",
"ORAL, DENTAL AND CRANIOFACIAL SCIENCES STUDY SECTION",ODCS,3/2/2023,"RODRIGUES, DANIELI,  PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF BIOENGINEERING,UNIVERSITY OF TEXAS AT DALLAS,"RICHARDSON, TX, 75080",,,
"BIOENGINEERING OF NEUROSCIENCE, VISION AND LOW VISION TECHNOLOGIES STUDY SECTION",BNVT,6/15/2023,"HAYS, SETHA,  PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF BIOENGINEERING,ERIK JONSSON SCHOOL OF ENGINNERING,AND COMPUTER SCIENCE,UNIVERSITY OF TEXAS AT DALLAS,"RICHARDSON, TX, 75080",
CLINICAL NEUROSCIENCE AND NEURODEGENERATION STUDY SECTION,CNN,10/18/2022,"LIU, HANLI,  PHD*",DISTINGUISHED PROFESSOR,DEPARTMENT OF BIOENGINEERING,UNIVERSITY OF TEXAS AT ARLINGTON,"ARLINGTON, TX, 76019",,,
"BIOENGINEERING OF NEUROSCIENCE, VISION AND LOW VISION TECHNOLOGIES STUDY SECTION",BNVT,10/20/2022,"HAYS, SETHA,  PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF BIOENGINEERING,ERIK JONSSON SCHOOL OF ENGINNERING,AND COMPUTER SCIENCE,UNIVERSITY OF TEXAS AT DALLAS,"RICHARDSON, TX, 75080",
"ORAL, DENTAL AND CRANIOFACIAL SCIENCES STUDY SECTION",ODCS,10/27/2022,"RODRIGUES, DANIELI,  PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF BIOENGINEERING,UNIVERSITY OF TEXAS AT DALLAS,"RICHARDSON, TX, 75080",,,
MODELING AND ANALYSIS OF BIOLOGICAL SYSTEMS STUDY SECTION,MABS,6/13/2023,"DANUSER, GAUDENZ,  PHD",PROFESSOR AND CHAIR,DEPARTMENT OF BIOINFORMATICS,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER,"DALLAS, TX, 75390",,,
MODELING AND ANALYSIS OF BIOLOGICAL SYSTEMS STUDY SECTION,MABS,10/18/2022,"DANUSER, GAUDENZ,  PHD",PROFESSOR AND CHAIR,DEPARTMENT OF BIOINFORMATICS,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER,"DALLAS, TX, 75390",,,
GENE REGULATION IN CANCER STUDY SECTION,GRIC,10/20/2022,"LIANG, HAN,  PHD",BARNHART FAMILY DISTINGUISHED PROFESSOR AND DEPUTY CHAIR,DEPARTMENT OF BIOINFORMATICS AND,COMPUTATIONAL BIOLOGY,DEPARTMENT OF SYSTEMS BIOLOGY,THE UNIVERSITY OF TEXAS MD ANDERSON CANCER CENTER,"HOUSTON, TX, 77030",
CELLULAR SIGNALING AND REGULATORY SYSTEMS STUDY SECTION,CSRS,1/26/2023,"SANCHEZ, ERICALEE,  PHD*",ASSISTANT PROFESSOR,DEPARTMENT OF BIOLOGICAL SCIENCES,UNIVERSITY OF TEXAS AT DALLAS,"RICHARDSON, TX, 75080",,,
"NEURODIFFERENTIATION, PLASTICITY, REGENERATION AND RHYTHMICITY STUDY SECTION",NDPR,6/13/2023,"HAN, KYUNG-AN,  PHD*",PROFESSOR,DEPARTMENT OF BIOLOGICAL SCIENCES,UNIVERSITY OF TEXAS AT EL PASO,"EL PASO, TX, 79968",,,
"ETIOLOGY, DIAGNOSTIC, INTERVENTION AND TREATMENT OF INFECTIOUS DISEASES STUDY SECTION",EDIT,6/15/2023,"DE NISCO, NICOLEJANELL,  PHD*",ASSISTANT PROFESSOR,DEPARTMENT OF BIOLOGICAL SCIENCES,SCHOOL OF NATURAL SCIENCES,AND MATHEMATICS,UNIVERSITY OF TEXAS AT DALLAS,"RICHARDSON, TX, 75080",
PATHOPHYSIOLOGICAL BASIS OF MENTAL DISORDERS AND ADDICTIONS STUDY SECTION,PMDA,9/28/2022,"MOSCHAK, TRAVISM,  PHD*",ASSISTANT PROFESSOR,DEPARTMENT OF BIOLOGICAL SCIENCES,THE UNIVERSITY OF TEXAS AT EL PASO,"EL PASO, TX, 79902",,,
PROKARYOTIC CELL AND MOLECULAR BIOLOGY STUDY SECTION,PCMB,2/13/2023,"BOUTTE, CARACHENEY,  PHD*",ASSISTANT PROFESSOR,DEPARTMENT OF BIOLOGY,UNIVERSITY OF TEXAS ARLINGTON,"ARLINGTON, TX, 76019",,,
"HYPERSENSITIVITY, AUTOIMMUNE, AND IMMUNE-MEDIATED DISEASES STUDY SECTION",HAI,2/23/2023,"CARDONA, ASTRIDE,  PHD*",ASSOCIATE PROFESSOR,DEPARTMENT OF BIOLOGY,SOUTH TEXAS CENTER FOR EMERGING,INFECTIOUS DISEASES,THE UNIVERSITY OF TEXAS AT SAN ANTONIO,"SAN ANTONIO, TX, 78249",
DRUG DISCOVERY AND MOLECULAR PHARMACOLOGY A STUDY SECTION,DMPA,3/7/2023,"BOLL, JOSEPHMICHAEL,  PHD*",ASSISTANT PROFESSOR,DEPARTMENT OF BIOLOGY,COLLEGE OF SCIENCE,UNIVERSITY OF TEXAS AT ARLINGTON,"ARLINGTON, TX, 76010",,
"LEARNING, MEMORY AND DECISION NEUROSCIENCE STUDY SECTION",LMDN,6/15/2023,"SANTAMARIA, FIDEL,  PHD*",ASSOCATE PROFESSOR,DEPARTMENT OF BIOLOGY,COLLEGE OF SCIENCES,"UNIVERSITY OF TEXAS,  SAN ANTONIO","SAN ANTONIO, TX, 78249",,
NEUROSCIENCE OF INTEROCEPTION AND CHEMOSENSATION STUDY SECTION,NIC,10/28/2022,"MACPHERSON, LINDSEYJ,  PHD*",ASSISTANT PROFESSOR,DEPARTMENT OF BIOLOGY,THE UNIVERSITY OF TEXAS AT SAN ANTONIO,"SAN ANTONIO, TX, 78249",,,
IMAGING PROBES AND CONTRAST AGENTS STUDY SECTION,IPCA,6/8/2023,"KOVACS, ZOLTAN,  PHD*",ASSOCIATE PROFESSOR,DEPARTMENT OF BIOMEDICAL ENGINEERING,ADVANCED IMAGING RESEARCH CENTER,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER,"DALLAS, TX, 75089",,
CELLULAR AND MOLECULAR TECHNOLOGIES STUDY SECTION,CMT,10/19/2022,"WECHSLER, MARISSAE,  PHD*",ASSISTANT PROFESSOR,DEPARTMENT OF BIOMEDICAL ENGINEERING,AND CHEMICAL ENGINEERING,THE UNIVERSITY OF TEXAS AT SAN ANTONIO,"SAN ANTONIO, TX, 78249",,
INNOVATIONS IN NANOSYSTEMS AND NANOTECHNOLOGY STUDY SECTION (INN),INN,2/16/2023,"ROMERO URIBE, GABRIELA,  PHD",ASSISTANT PROFESSOR,DEPARTMENT OF BIOMEDICAL ENGINEERING AND,CHEMICAL ENGINEERING,UNIVERSITY OF TEXAS AT SAN ANTONIO,"SAN ANTONIO, TX, 78249",,
HEALTH SERVICES: QUALITY AND EFFECTIVENESS STUDY SECTION,HSQE,6/14/2023,"LI, LIANG,  PHD",PROFESSOR,DEPARTMENT OF BIOSTATISTICS,THE UNIVERSITY OF TEXAS MD ANDERSON CANCER CENTER,"HOUSTON, TX, 77030",,,
HEALTH SERVICES: QUALITY AND EFFECTIVENESS STUDY SECTION,HSQE,9/29/2022,"LI, LIANG,  PHD",PROFESSOR,DEPARTMENT OF BIOSTATISTICS,THE UNIVERSITY OF TEXAS MD ANDERSON CANCER CENTER,"HOUSTON, TX, 77030",,,
BIODATA MANAGEMENT AND ANALYSIS STUDY SECTION,BDMA,10/20/2022,"LI, ZIYI,  PHD*",ASSISTANT PROFESSOR,DEPARTMENT OF BIOSTATISTICS,DIVISION OF BASIC SCIENCE RESEARCH,THE UNIVERSITY OF TEXAS MD ANDERSON CANCER CENTER,"HOUSTON, TX, 77030",,
POPULATION AND PUBLIC HEALTH APPROACHES TO HIV/AIDS STUDY SECTION,PPAH,11/14/2022,"WU, HULIN,  PHD*",PROFESSOR AND CHAIR,DEPARTMENT OF BIOSTATISTICS AND DATA SCIENCE,SCHOOL OF PUBLIC HEALTH,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER,"HOUSTON, TX, 77030",,
ANALYTICS AND STATISTICS FOR POPULATION RESEARCH PANEL B STUDY SECTION,ASPB,10/20/2022,"DESANTIS, STACIA,  PHD",PROFESSOR,DEPARTMENT OF BIOSTATISTICS AND EPIDEMIOLOGY,SCHOOL OF PUBLIC HEALTH,UNIVERSITY OF TEXAS HEALTH SCIENCES CENTER,AT HOUSTON,"HOUSTON, TX, 77030",
DEVELOPMENT - 2 STUDY SECTION,DEV2,10/11/2022,"GE, YEJING,  PHD*",ASSISTANT PROFESSOR,DEPARTMENT OF CANCER BIOLOGY,DIVISION OF BASIC SCIENCES,UNIVERSITY OF TEXAS MD ANDERSON CANCER CENTER,"HOUSTON, TX, 77054",,
CANCER CELL BIOLOGY STUDY SECTION,CCB,2/9/2023,"FRIGO, DANIELEDWARD,  PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF CANCER SYSTEMS IMAGING,UNIVERSITY OF TEXAS MD ANDERSON CANCER CENTER,"HOUSTON, TX, 77054",,,
CANCER CELL BIOLOGY STUDY SECTION,CCB,6/8/2023,"FRIGO, DANIELEDWARD,  PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF CANCER SYSTEMS IMAGING,UNIVERSITY OF TEXAS MD ANDERSON CANCER CENTER,"HOUSTON, TX, 77054",,,
CANCER CELL BIOLOGY STUDY SECTION,CCB,10/6/2022,"FRIGO, DANIELEDWARD,  PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF CANCER SYSTEMS IMAGING,UNIVERSITY OF TEXAS MD ANDERSON CANCER CENTER,"HOUSTON, TX, 77054",,,
CELL STRUCTURE AND FUNCTION 1 STUDY SECTION,CSF1,6/6/2023,"MUKHOPADHYAY, SAIKAT,  PHD,  MD*",ASSOCIATE PROFESSOR,DEPARTMENT OF CELL BIOLOGY,"UNIVERSITY OF TEXAS,  SOUTHWESTERN MEDICAL CENTER","DALLAS, TX, 75390",,,
BIOCHEMICAL AND CELLULAR ONCOGENESIS STUDY SECTION,BCO,10/27/2022,"ABRAMS, JOHNM,  PHD*",PROFESSOR,DEPARTMENT OF CELL BIOLOGY,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER,"DALLAS, TX, 75390",,,
NEURAL OXIDATIVE METABOLISM AND DEATH STUDY SECTION,NOMD,6/28/2023,"RAN, QITAO,  PHD*",ASSOCIATE PROFESSOR,DEPARTMENT OF CELL SYSTEMS, AND ANATOMY,LONG SCHOOL OF MEDICINE,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER,"SAN ANTONIO, TX, 78229",
MECHANISMS OF CANCER THERAPEUTICS B STUDY SECTION,MCTB,2/9/2023,"BISHOP, ALEXANDERJ,  PHD",PROFESSOR,DEPARTMENT OF CELL SYSTEMS AND ANATOMY,UNIVERSITY OF TEXAS HEALTH SCIENCES CENTER,"SAN ANTONIO, TX, 78258",,,
"NEURODIFFERENTIATION, PLASTICITY, REGENERATION AND RHYTHMICITY STUDY SECTION",NDPR,2/14/2023,"KOKOVAY, ERZSEBET,  PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF CELL SYSTEMS AND ANATOMY,SCHOOL OF MEDICINE,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER,"SAN ANTONIO, TX, 78229",,
DIGESTIVE AND NUTRIENT PHYSIOLOGY AND DISEASES STUDY SECTION,DNPD,2/16/2023,"WANG, PEI,  PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF CELL SYSTEMS AND ANATOMY,GRADUATE SCHOOL OF BIOMEDICAL SCIENCES,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER,"SAN ANTONIO, TX, 78229",,
