Section Name,Section Abbreviation,Date,Name,Position,Ad1,Ad2,Ad3,Ad4,Ad5,Ad6
"BASIC BIOLOGY OF BLOOD, HEART AND VASCULATURE STUDY SECTION ",BBHV,03/07/24,"ADEBIYI, ADEBOWALE, PHD",PROFESSOR AND RUSSELL D. AND MARY B. SHELDEN MISSOURI CHAIR IN ANESTHESIOLOGY,DEPARTMENTS OF MEDICAL PHARMACOLOGY AND PHYSIOLOGY,AND ANESTHESIOLOGY AND PERIOPERATIVE MEDICINE,SCHOOL OF MEDICINE,"UNIVERSITY OF MISSOURI, COLUMBIA","COLUMBIA,       MO,       65211",
"BASIC BIOLOGY OF BLOOD, HEART AND VASCULATURE STUDY SECTION ",BBHV,10/12/23,"ADEBIYI, ADEBOWALE, PHD",PROFESSOR AND RUSSELL D. AND MARY B. SHELDEN MISSOURI CHAIR IN ANESTHESIOLOGY,DEPARTMENTS OF MEDICAL PHARMACOLOGY AND PHYSIOLOGY,AND ANESTHESIOLOGY AND PERIOPERATIVE MEDICINE,SCHOOL OF MEDICINE,"UNIVERSITY OF MISSOURI, COLUMBIA","COLUMBIA,       MO,       65211",
COMMUNITY INFLUENCES ON HEALTH BEHAVIOR STUDY SECTION,CIHB,06/11/24,"ADEDIPE, MOTOLANI, PHD",ASSISTANT PROFESSOR,COLLEGE OF PHARMACY,UNIVERSITY OF OKLAHOMA,"OKLAHOMA CITY,       OK,       73117",,,
"ADVANCING THERAPEUTICS A STUDY SECTION",ATA,06/06/24,"ADELAIYE-OGALA, REMI, PHD",ASSISTANT PROFESSOR,DIVISION OF HEMATOLOGY AND ONCOLOGY,DEPARTMENT OF MEDICINE,JACOBS SCHOOL OF MEDICINE AND BIOMEDICAL SCIENCES,"BUFFALO,       NY,       14203",,
"ADVANCING THERAPEUTICS A STUDY SECTION",ATA,11/02/23,"ADELAIYE-OGALA, REMI, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF MEDICINE,JACOBS SCHOOL OF MEDICINE & BIOMEDICAL SCIENCES,UNIVERSITY OF BUFFALO,"BUFFALO,       NY,       14260",,
"HEMOSTASIS, THROMBOSIS, BLOOD CELLS AND TRANSFUSION STUDY SECTION",HTBT,06/11/24,"ADESINA, OYEBIMPE  OLUYEMISI, MD",ASSISTANT PROFESSOR,DIVISION OF HEMATOLOGY AND ONCOLOGY,DEPARTMENT OF INTERNAL MEDICINE,COMPREHENSIVE CANCER CENTER,UNIVERSITY OF CALIFORNIA DAVIS SCHOOL OF MEDICINE,"SACRAMENTO,       CA,       95817",
"HEMOSTASIS, THROMBOSIS, BLOOD CELLS AND TRANSFUSION STUDY SECTION",HTBT,10/19/23,"ADESINA, OYEBIMPE  OLUYEMISI, MD",ASSISTANT PROFESSOR,DIVISION OF HEMATOLOGY AND ONCOLOGY,DEPARTMENT OF INTERNAL MEDICINE,COMPREHENSIVE CANCER CENTER,UNIVERSITY OF CALIFORNIA DAVIS SCHOOL OF MEDICINE,"SACRAMENTO,       CA,       95817",
IMAGING PROBES AND CONTRAST AGENTS STUDY SECTION,IPCA,02/08/24,"ADESINA, SIMEON  K, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF PHARMACEUTICAL SCIENCES,HOWARD UNIVERSITY,"WASHINGTON,       DC,       20059",,,
IMAGING PROBES AND CONTRAST AGENTS STUDY SECTION,IPCA,10/12/23,"ADESINA, SIMEON  K, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF PHARMACEUTICAL SCIENCES,HOWARD UNIVERSITY,"WASHINGTON,       DC,       20059",,,
"REPRODUCTIVE, PERINATAL AND PEDIATRIC HEALTH STUDY SECTION",RPPH,02/22/24,"ADETONA, OLORUNFEMI, MEM, PHD, MS",ASSOCIATE PROFESSOR,DIVISION OF ENVIRONMENT HEALTH SCIENCES,COLLEGE OF PUBLIC HEALTH,THE OHIO STATE UNIVERSITY,"COLUMBUS,       OH,       43210",,
SOCIAL SCIENCES AND POPULATION STUDIES B STUDY SECTION,SSPB,06/13/24,"ADHIA, AVANTI, SCD",ASSISTANT PROFESSOR,"DEPARTMENT OF CHILD, FAMILY AND POPULATION",HEALTH NURSING,SCHOOL OF NURSING,UNIVERSITY OF WASHINGTON,"SEATTLE,       WA,       98195",
PATHOPHYSIOLOGICAL BASIS OF MENTAL DISORDERS AND ADDICTIONS STUDY SECTION,PMDA,05/29/24,"ADHIKARI, AVISHEK, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF PSYCHOLOGY,"UNIVERSITY OF CALIFORNIA, LOS ANGELES","LOS ANGELES,       CA,       90095",,,
PATHOPHYSIOLOGICAL BASIS OF MENTAL DISORDERS AND ADDICTIONS STUDY SECTION,PMDA,02/07/24,"ADHIKARI, AVISHEK, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF PSYCHOLOGY,"UNIVERSITY OF CALIFORNIA, LOS ANGELES","LOS ANGELES,       CA,       90095",,,
PATHOPHYSIOLOGICAL BASIS OF MENTAL DISORDERS AND ADDICTIONS STUDY SECTION,PMDA,09/27/23,"ADHIKARI, AVISHEK, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF PSYCHOLOGY,"UNIVERSITY OF CALIFORNIA, LOS ANGELES","LOS ANGELES,       CA,       90095",,,
POPULATION BASED RESEARCH IN INFECTIOUS DISEASE STUDY SECTION,PRID,06/25/24,"ADHIKARI, EMILY  H, MD",ASSISTANT PROFESSOR,DIVISION OF MATERNAL-FETAL MEDICINE,DEPARTMENT OF OBSTETRICS AND GYNECOLOGY,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER,"DALLAS,       TX,       75390",,
HEALTH SERVICES: QUALITY AND EFFECTIVENESS STUDY SECTION,HSQE,06/24/24,"ADHIKARI, SAMRACHANA, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF POPULATION HEALTH,DIVISION OF BIOSTATISTICS,NYU SCHOOL OF MEDICINE,"NEW YORK CITY,       NY,       10016",,
CANCER GENETICS STUDY SECTION,CG,06/17/24,"ADLI, MAZHAR, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF OBSTETRICS AND GYNECOLOGY,FEINBERG SCHOOL OF MEDICINE,ROBERT H LURIE COMPREHENSIVE CANCER CENTER,NORTHWESTERN UNIVERSITY,"CHICAGO,       IL,       60611",
CANCER GENETICS STUDY SECTION,CG,02/20/24,"ADLI, MAZHAR, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF OBSTETRICS AND GYNECOLOGY,FEINBERG SCHOOL OF MEDICINE,ROBERT H LURIE COMPREHENSIVE CANCER CENTER,NORTHWESTERN UNIVERSITY,"CHICAGO,       IL,       60611",
CANCER GENETICS STUDY SECTION,CG,10/23/23,"ADLI, MAZHAR, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF OBSTETRICS AND GYNECOLOGY,FEINBERG SCHOOL OF MEDICINE,ROBERT H LURIE COMPREHENSIVE CANCER CENTER,NORTHWESTERN UNIVERSITY,"CHICAGO,       IL,       60611",
CLINICAL TRANSLATIONAL IMAGING SCIENCE STUDY SECTION,CTIS,06/20/24,"ADLURU, GANESH, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF RADIOLOGY AND IMAGING SCIENCES,UNIVERSITY OF UTAH SCHOOL OF MEDICINE,"SALT LAKE CITY,       UT,       84109",,,
TUMOR HOST INTERACTIONS STUDY SECTION,THI,10/19/23,"ADORO, STANLEY, PHD",ASSISTANT PROFESSOR,EXPERIMENTAL IMMUNOLOGY BRANCH,CENTER FOR CANCER RESEARCH,NATIONAL CANCER INSTITUTE,"BETHESDA,       MD,       20892",,
RADIATION THERAPEUTICS AND BIOLOGY STUDY SECTION,RTB,06/17/24,"ADVANI, SUNIL  J, MD",PROFESSOR,DEPARTMENT OF RADIATION MEDICINE,AND APPLIED SCIENCES,MOORES CANCER CENTER,"UNIVERSITY OF CALIFORNIA, SAN DIEGO","LA JOLLA,       CA,       92093",
RADIATION THERAPEUTICS AND BIOLOGY STUDY SECTION,RTB,10/23/23,"ADVANI, SUNIL  J, MD",ASSOCIATE PROFESSOR,DEPARTMENT OF RADIATION MEDICINE,AND APPLIED SCIENCES,MOORES CANCER CENTER,"UNIVERSITY OF CALIFORNIA, SAN DIEGO","LA JOLLA,       CA,       92093",
PATHOGENIC EUKARYOTES STUDY SECTION,PTHE,02/15/24,"AFASIZHEVA, INNA, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF MOLECULAR AND CELL BIOLOGY,SCHOOL OF DENTAL MEDICINE,BOSTON UNIVERSITY,"BOSTON,       MA,       02118",,
CLINICAL INFORMATICS AND DIGITAL HEALTH STUDY SECTION,CIDH,06/13/24,"AFSHAR, MAJID, MD",ASSOCIATE PROFESSOR,DEPARTMENT OF MEDICINE,DEPARTMENT OF BIOSTATISTICS & MEDICAL INFORMATICS,UNIVERSITY OF WISCONSIN SCHOOL OF MEDICINE,"MADISON,       WI,       53792",,
CLINICAL INFORMATICS AND DIGITAL HEALTH STUDY SECTION,CIDH,02/08/24,"AFSHAR, MAJID, MD",ASSOCIATE PROFESSOR,DEPARTMENT OF MEDICINE,DEPARTMENT OF BIOSTATISTICS & MEDICAL INFORMATICS,UNIVERSITY OF WISCONSIN SCHOOL OF MEDICINE,"MADISON,       WI,       53792",,
CLINICAL INFORMATICS AND DIGITAL HEALTH STUDY SECTION,CIDH,09/28/23,"AFSHAR, MAJID, MD",ASSOCIATE PROFESSOR,DEPARTMENT OF MEDICINE,DEPARTMENT OF BIOSTATISTICS & MEDICAL INFORMATICS,UNIVERSITY OF WISCONSIN SCHOOL OF MEDICINE,"MADISON,       WI,       53792",,
"HEMOSTASIS, THROMBOSIS, BLOOD CELLS AND TRANSFUSION STUDY SECTION",HTBT,10/19/23,"AFSHAR-KHARGHAN, VAHID, MD",PROFESSOR,DIVISION OF INTERNAL MEDICINE,DEPARTMENT OF BENIGN HEMATOLOGY,M.D. ANDERSON CANCER CENTER,THE UNIVERSITY OF TEXAS,"HOUSTON,       TX,       77030",
"TRANSPLANTATION, TOLERANCE, AND TUMOR IMMUNOLOGY STUDY SECTION",TTT,02/28/24,"AFSHAR-KHARGHAN, VAHID, MD",PROFESSOR,DIVISION OF INTERNAL MEDICINE,DEPARTMENT OF BENIGN HEMATOLOGY,THE UNIVERSITY OF TEXAS MD ANDERSON CANCER CENTER,"HOUSTON,       TX,       77030",,
MOLECULAR CANCER DIAGNOSIS AND CLASSIFICATION STUDY SECTION,MCDC,10/19/23,"AFT, REBECCA  L, PHD, MD",JEFFREY F. MOLEY ENDOWED PROFESSOR OF SURGERY,"CHIEF, GENERAL SURGERY",JOHN COCHRAN VETERANS HOSPITAL,"SAINT LOUIS,       MO,       63110",,,
CELLULAR AND MOLECULAR IMMUNOLOGY - A STUDY SECTION,CMIA,06/13/24,"AFZALI, BEHDAD, PHD",CHIEF SCIENTIST,IMMUNOREGULATION SECTION,NATIONAL INSTITUTE OF DIABETES AND DIGESTIVE,AND KIDNEY DISEASES,NATIONAL INSTITUTES OF HEALTH,"BETHESDA,       MD,       20814",
CELLULAR AND MOLECULAR IMMUNOLOGY - A STUDY SECTION,CMIA,03/07/24,"AFZALI, BEHDAD, PHD",CHIEF SCIENTIST,IMMUNOREGULATION SECTION,NATIONAL INSTITUTE OF DIABETES AND DIGESTIVE,AND KIDNEY DISEASES,NATIONAL INSTITUTES OF HEALTH,"BETHESDA,       MD,       20814",
CELLULAR AND MOLECULAR IMMUNOLOGY - A STUDY SECTION,CMIA,10/26/23,"AFZALI, BEHDAD, PHD",CHIEF SCIENTIST,IMMUNOREGULATION SECTION,NATIONAL INSTITUTE OF DIABETES AND DIGESTIVE,AND KIDNEY DISEASES,NATIONAL INSTITUTES OF HEALTH,"BETHESDA,       MD,       20814",
SOCIAL SCIENCES AND POPULATION STUDIES B STUDY SECTION,SSPB,02/15/24,"AGÉNOR, MADINA, MPH, SCD",ASSOCIATE PROFESSOR,DEPARTMENTS OF BEHAVIORAL AND SOCIAL SCIENCES,AND EPIDEMIOLOGY,SCHOOL OF PUBLIC HEALTH,BROWN UNIVERSITY,"PROVIDENCE,       RI,       02912",
"HEMOSTASIS, THROMBOSIS, BLOOD CELLS AND TRANSFUSION STUDY SECTION",HTBT,02/22/24,"AGARWAL, ANUPRIYA, PHD",PROFESSOR,DIVISION OF ONCOLOGICAL SCIENCES,KNIGHT CANCER INSTITUTE,OREGON HEALTH AND SCIENCE UNIVERSITY,"PORTLAND,       OR,       97239",,
"HEMOSTASIS, THROMBOSIS, BLOOD CELLS AND TRANSFUSION STUDY SECTION",HTBT,10/19/23,"AGARWAL, ANUPRIYA, PHD",PROFESSOR,DIVISION OF ONCOLOGICAL SCIENCES,KNIGHT CANCER INSTITUTE,OREGON HEALTH AND SCIENCE UNIVERSITY,"PORTLAND,       OR,       97239",,
MECHANISMS OF CANCER THERAPEUTICS C STUDY SECTION ,MCTC,02/29/24,"AGARWALLA, PANKAJ, MD",ASSISTANT PROFESSOR,DEPARTMENT OF NEUROSURGERY,NEW JERSEY MEDICAL SCHOOL,RUTGERS UNIVERSITY,"NEWARK,       NJ,       07103",,
"HEMOSTASIS, THROMBOSIS, BLOOD CELLS AND TRANSFUSION STUDY SECTION",HTBT,10/19/23,"AGATHOCLEOUS, MICHALIS, PHD",ASSISTANT PROFESSOR,CHILDREN?S MEDICAL CENTER RESEARCH INSTITUTE,UNIVERSITY OF TEXAS SOUTHWESTERN,"DALLAS,       TX,       75235",,,
MECHANISMS OF CANCER THERAPEUTICS A STUDY SECTION,MCTA,06/24/24,"AGAZIE, YEHENEW  M, PHD",PROFESSOR,DEPARTMENT OF BIOCHEMISTRY AND MOLECULAR,PHARMACOLOGY SCHOOL OF MEDICINE,WEST VIRGINIA UNIVERSITY CANCER INSTITUTE,"MORGANTOWN,       WV,       26506",,
MECHANISMS OF CANCER THERAPEUTICS A STUDY SECTION,MCTA,02/20/24,"AGAZIE, YEHENEW  M, PHD",PROFESSOR,DEPARTMENT OF BIOCHEMISTRY AND MOLECULAR,PHARMACOLOGY SCHOOL OF MEDICINE,WEST VIRGINIA UNIVERSITY CANCER INSTITUTE,"MORGANTOWN,       WV,       26506",,
BIOLOGY AND DEVELOPMENT OF THE EYE STUDY SECTION,BDE,02/15/24,"AGBAGA, MARTIN-PAUL, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF CELL BIOLOGY,DEAN MCGEE EYE INSTITUTE,COLLEGE OF MEDICINE,UNIVERSITY OF OKLAHOMA HEALTH SCIENCES CENTER,"OKLAHOMA CITY,       OK,       73104",
BIOLOGY AND DEVELOPMENT OF THE EYE STUDY SECTION,BDE,10/17/23,"AGBAGA, MARTIN-PAUL, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF CELL BIOLOGY,DEAN MCGEE EYE INSTITUTE,COLLEGE OF MEDICINE,UNIVERSITY OF OKLAHOMA HEALTH SCIENCES CENTER,"OKLAHOMA CITY,       OK,       73104",
MAXIMIZING INVESTIGATORS? RESEARCH AWARD A STUDY SECTION,MRAA,02/20/24,"AGHAEEPOUR, NIMA, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF ANESTHESIA,STANFORD UNIVERSITY,"STANFORD,       CA,       94305",,,
MAXIMIZING INVESTIGATORS? RESEARCH AWARD A STUDY SECTION,MRAA,10/19/23,"AGHAEEPOUR, NIMA, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF ANESTHESIA,STANFORD UNIVERSITY,"STANFORD,       CA,       94305",,,
MECHANISMS OF CANCER THERAPEUTICS C STUDY SECTION ,MCTC,02/29/24,"AGHI, MANISH, MD, PHD",PROFESSOR,DEPARTMENT OF NEUROLOGICAL SURGERY,SCHOOL OF MEDICINE,UNIVERSITY OF CALIFORNIA AT SAN FRANCISCO,"SAN FRANCISCO,       CA,       94143",,
MECHANISMS OF CANCER THERAPEUTICS C STUDY SECTION ,MCTC,10/26/23,"AGHI, MANISH, MD, PHD",PROFESSOR,DEPARTMENT OF NEUROLOGICAL SURGERY,SCHOOL OF MEDICINE,UNIVERSITY OF CALIFORNIA AT SAN FRANCISCO,"SAN FRANCISCO,       CA,       94143",,
MOLECULAR CANCER DIAGNOSIS AND CLASSIFICATION STUDY SECTION,MCDC,06/20/24,"AGOPIAN, VATCHE, MD",PROFESSOR OF SURGERY AND PHARMACOLOGY,LIVER TRANSPLANTATION AND HEPATOBILIARY SURGERY,DEPARTMENT OF SURGERY,DAVID GEFFEN SCHOOL OF MEDICINE AT UCLA,RONALD REAGAN MEDICAL CENTER,"LOS ANGELES,       CA,       90095",
SENSORY-MOTOR NEUROSCIENCE STUDY SECTION,SMN,05/30/24,"AGRAWAL, YURI, MD",PROFESSOR AND CHAIR,DEPARTMENT OF OTOLARYNGOLOGY,HEAD AND NECK SURGERY,UNIVERSITY OF COLORADO ANSCHUTZ MEDICAL CAMPUS,"AURORA,       CO,       80045",,
SENSORY-MOTOR NEUROSCIENCE STUDY SECTION,SMN,10/12/23,"AGRAWAL, YURI, MD",PROFESSOR AND CHAIR,DEPARTMENT OF OTOLARYNGOLOGY,HEAD AND NECK SURGERY,UNIVERSITY OF COLORADO ANSCHUTZ MEDICAL CAMPUS,"AURORA,       CO,       80045",,
"HYPERSENSITIVITY, AUTOIMMUNE, AND IMMUNE-MEDIATED DISEASES STUDY SECTION",HAI,10/26/23,"AGUDO CANTERO, JUDITH, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF IMMUNOLOGY,HARVARD MEDICAL SCHOOL,DANA-FARBER CANCER INSTITUTE,"BOSTON,       MA,       02215",,
BASIC MECHANISMS OF CANCER HEALTH DISPARITIES STUDY SECTION,BMCD,02/21/24,"AGUIAR, RICARDO  C, MD, PHD",PROFESSOR AND VICE CHIEF FOR RESEARCH,DIVISION OF HEMATOLOGY AND ONCOLOGY,DEPARTMENT OF MEDICINE,MAYS CANCER CENTER,UT HEALTH SCIENCE CENTER SAN ANTONIO,"SAN ANTONIO,       TX,       78229",
BASIC MECHANISMS OF CANCER HEALTH DISPARITIES STUDY SECTION,BMCD,10/10/23,"AGUIAR, RICARDO  C, MD, PHD",PROFESSOR AND VICE CHIEF FOR RESEARCH,DIVISION OF HEMATOLOGY AND ONCOLOGY,DEPARTMENT OF MEDICINE,MAYS CANCER CENTER,UT HEALTH SCIENCE CENTER SAN ANTONIO,"SAN ANTONIO,       TX,       78229",
CELLULAR MECHANISMS IN AGING AND DEVELOPMENT STUDY SECTION,CMAD,02/22/24,"AGUILAR, CARLOS  A, PHD","ASSISTANT PROFESSOR, DIRECTOR",DEPARTMENT OF BIOMEDICAL ENGINEERING,UNIVERSITY OF MICHIGAN,"ANN ARBOR,       MI,       48105",,,
CELLULAR MECHANISMS IN AGING AND DEVELOPMENT STUDY SECTION,CMAD,10/19/23,"AGUILAR, CARLOS  A, PHD","ASSISTANT PROFESSOR, DIRECTOR",DEPARTMENT OF BIOMEDICAL ENGINEERING,UNIVERSITY OF MICHIGAN,"ANN ARBOR,       MI,       48105",,,
"ETIOLOGY, DIAGNOSTIC, INTERVENTION AND TREATMENT OF INFECTIOUS DISEASES STUDY SECTION",EDIT,06/27/24,"AGUILAR, PATRICIA  VERONICA, PHD",PROFESSOR,DEPARTMENT OF PATHOLOGY,CENTER FOR TROPICAL DISEASES,UNIVERSITY OF TEXAS MEDICAL BRANCH,"GALVESTON,       TX,       77555",,
"ETIOLOGY, DIAGNOSTIC, INTERVENTION AND TREATMENT OF INFECTIOUS DISEASES STUDY SECTION",EDIT,02/29/24,"AGUILAR, PATRICIA  VERONICA, PHD",PROFESSOR,DEPARTMENT OF PATHOLOGY,CENTER FOR TROPICAL DISEASES,UNIVERSITY OF TEXAS MEDICAL BRANCH,"GALVESTON,       TX,       77555",,
"ETIOLOGY, DIAGNOSTIC, INTERVENTION AND TREATMENT OF INFECTIOUS DISEASES STUDY SECTION",EDIT,11/02/23,"AGUILAR, PATRICIA  VERONICA, PHD",PROFESSOR,DEPARTMENT OF PATHOLOGY,CENTER FOR TROPICAL DISEASES,UNIVERSITY OF TEXAS MEDICAL BRANCH,"GALVESTON,       TX,       77555",,
MECHANISMS OF CANCER THERAPEUTICS C STUDY SECTION ,MCTC,06/27/24,"AGUILAR, RUBEN  CLAUDIO, PHD",PROFESSOR,DEPARTMENT OF BIOLOGICAL SCIENCES,PURDUE UNIVERSITY,"WEST LAFAYETTE,       IN,       47907",,,
MECHANISMS OF CANCER THERAPEUTICS C STUDY SECTION ,MCTC,10/26/23,"AGUILAR, RUBEN  CLAUDIO, PHD",PROFESSOR,DEPARTMENT OF BIOLOGICAL SCIENCES,PURDUE UNIVERSITY,"WEST LAFAYETTE,       IN,       47907",,,
MOLECULAR AND CELLULAR BIOLOGY OF VIRUS INFECTION STUDY SECTION,MCV,03/07/24,"AGUILAR-CARRENO, HECTOR, PHD",PROFESSOR,DEPARTMENT OF MICROBIOLOGY AND IMMUNOLOGY,COLLEGE OF VETERINARY MEDICINE,CORNELL UNIVERSITY,"ITHACA,       NY,       14853",,
MOLECULAR AND CELLULAR BIOLOGY OF VIRUS INFECTION STUDY SECTION,MCV,10/25/23,"AGUILAR-CARRENO, HECTOR, PHD",PROFESSOR,DEPARTMENT OF MICROBIOLOGY AND IMMUNOLOGY,COLLEGE OF VETERINARY MEDICINE,CORNELL UNIVERSITY,"ITHACA,       NY,       14853",,
SCIENCE OF IMPLEMENTATION IN HEALTH AND HEALTHCARE STUDY SECTION,SIHH,06/25/24,"AGULNIK, ASYA, MPH, MD","ASSOCIATE MEMBER DIRECTOR, GLOBAL CRITICAL CARE PROGRAM","GLOBAL PEDIATRIC MEDICINE,",ST. JUDE CHILDREN?S RESEARCH HOSPITAL,"MEMPHIS,       TN,       38105",,,
SOCIAL SCIENCES AND POPULATION STUDIES B STUDY SECTION,SSPB,06/13/24,"AHERN, JENNIFER, PHD",PROFESSOR,DIVISION OF EPIDEMIOLOGY,SCHOOL OF PUBLIC HEALTH,"UNIVERSITY OF CALIFORNIA, BERKELEY","BERKELEY,       CA,       94720",,
SOCIAL SCIENCES AND POPULATION STUDIES B STUDY SECTION,SSPB,02/15/24,"AHERN, JENNIFER, PHD",PROFESSOR,DIVISION OF EPIDEMIOLOGY,SCHOOL OF PUBLIC HEALTH,"UNIVERSITY OF CALIFORNIA, BERKELEY","BERKELEY,       CA,       94720",,
SOCIAL SCIENCES AND POPULATION STUDIES B STUDY SECTION,SSPB,11/02/23,"AHERN, JENNIFER, PHD",PROFESSOR,DIVISION OF EPIDEMIOLOGY,SCHOOL OF PUBLIC HEALTH,"UNIVERSITY OF CALIFORNIA, BERKELEY","BERKELEY,       CA,       94720",,
CLINICAL INTEGRATIVE CARDIOVASCULAR AND HEMATOLOGICAL SCIENCES STUDY SECTION,CCHS,06/20/24,"AHLGREN, SARA, PHD",SCIENTIFIC REVIEW OFFICER,CENTER FOR SCIENTIFIC REVIEW,NATIONAL INSTITUTES OF HEALTH,"BETHESDA,       MD,       20892",,,
CLINICAL INTEGRATIVE CARDIOVASCULAR AND HEMATOLOGICAL SCIENCES STUDY SECTION,CCHS,02/15/24,"AHLGREN, SARA, PHD",SCIENTIFIC REVIEW OFFICER,CENTER FOR SCIENTIFIC REVIEW,NATIONAL INSTITUTES OF HEALTH,"BETHESDA,       MD,       20892",,,
INTEGRATIVE MYOCARDIAL PHYSIOLOGY/PATHOPHYSIOLOGY A STUDY SECTION ,MPPA,10/25/23,"AHLGREN, SARA, PHD",SCIENTIFIC REVIEW OFFICER,CENTER FOR SCIENTIFIC REVIEW,NATIONAL INSTITUTES OF HEALTH,"BETHESDA,       MD,       20892",,,
RADIATION THERAPEUTICS AND BIOLOGY STUDY SECTION,RTB,06/17/24,"AHMAD, ANIS, PHD",RESEARCH ASSISTANT PROFESSOR,DEPARTMENT OF RADIATION ONCOLOGY,SYLVESTER COMPREHENSIVE CANCER CENTER,UNIVERSITY OF MIAMI,"1550 NW 10TH AVE, PAP BUILDING ROOM 137","MIAMI,       FL,       33136",
NEURONAL COMMUNICATIONS STUDY SECTION,NC,10/26/23,"AHMAD, MOHIUDDIN, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF CELL BIOLOGY,UNIVERSITY OF OKLAHOMA HEALTH SCIENCES CENTER,"OKLAHOMA CITY,       OK,       73104",,,
IMAGING TECHNOLOGY DEVELOPMENT STUDY SECTION,ITD,10/26/23,"AHMAD, RIZWAN, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF BIOMEDICAL ENGINEERING,OHIO STATE UNIVERSITY,"COLUMBUS,       OH,       43210",,,
"MOTOR FUNCTION, SPEECH AND REHABILITATION STUDY SECTION",MFSR,03/04/24,"AHMED, ALAA  A, PHD",PROFESSOR,DEPARTMENTS OF INTEGRATIVE PHYSIOLOGY AND,MECHANICAL ENGINEERING,UNIVERSITY OF COLORADO,"BOULDER,       CO,       80309",,
"MOTOR FUNCTION, SPEECH AND REHABILITATION STUDY SECTION",MFSR,10/26/23,"AHMED, ALAA  A, PHD",PROFESSOR,DEPARTMENTS OF INTEGRATIVE PHYSIOLOGY AND,MECHANICAL ENGINEERING,UNIVERSITY OF COLORADO,"BOULDER,       CO,       80309",,
"ADVANCING THERAPEUTICS A STUDY SECTION",ATA,06/06/24,"AHMED, ATIQUE, PHD",ALLEN BUCKNER KANAVEL PROFESSOR OF NEUROSURGERY,DEPARTMENT OF NEUROLOGICAL SURGERY,FEINBERG SCHOOL OF MEDICINE,NORTHWESTERN UNIVERSITY,"CHICAGO,       IL,       60611",,
"ADVANCING THERAPEUTICS A STUDY SECTION",ATA,02/22/24,"AHMED, ATIQUE, PHD",ALLEN BUCKNER KANAVEL PROFESSOR OF NEUROSURGERY,DEPARTMENT OF NEUROLOGICAL SURGERY,FEINBERG SCHOOL OF MEDICINE,NORTHWESTERN UNIVERSITY,"CHICAGO,       IL,       60611",,
"ADVANCING THERAPEUTICS A STUDY SECTION",ATA,11/02/23,"AHMED, ATIQUE, PHD",ALLEN BUCKNER KANAVEL PROFESSOR OF NEUROSURGERY,DEPARTMENT OF NEUROLOGICAL SURGERY,FEINBERG SCHOOL OF MEDICINE,NORTHWESTERN UNIVERSITY,"CHICAGO,       IL,       60611",,
AUDITORY SYSTEM STUDY SECTION,AUD,06/06/24,"AHMED, ZUBAIR  M, PHD",PROFESSOR,DEPARTMENT OF OTORHINOLAYRNGOLOGY,HEAD AND NECK SURGERY,UNIVERSITY OF MARYLAND,"BALTIMORE,       MD,       21201",,
"LUNG CELLULAR, MOLECULAR, AND IMMUNOBIOLOGY STUDY SECTION",LCMI,06/17/24,"AHN, DANIELLE  S, MD",ASSOCIATE PROFESSOR,DEPARTMENT OF PEDIATRICS,IRVING MEDICAL CENTER,COLUMBIA UNIVERSITY,"NEW YORK,       NY,       10032",,
GENE REGULATION IN CANCER STUDY SECTION,GRIC,06/24/24,"AHN, ERIN  EUN-YOUNG, PHD",ASSOCIATE PROFESSOR,DIVISION OF MOLECULAR AND CELLULAR PATHOLOGY,DEPARTMENT OF PATHOLOGY,UNIVERSITY OF ALABAMA AT BIRMINGHAM,"BIRMINGHAM,       AL,       35294",,
GENE REGULATION IN CANCER STUDY SECTION,GRIC,02/26/24,"AHN, ERIN  EUN-YOUNG, PHD",ASSOCIATE PROFESSOR,DIVISION OF MOLECULAR AND CELLULAR PATHOLOGY,DEPARTMENT OF PATHOLOGY,UNIVERSITY OF ALABAMA AT BIRMINGHAM,"BIRMINGHAM,       AL,       35294",,
