Section Name,Section Abbreviation,Date,Name,Position,Ad1,Ad2,Ad3,Ad4,Ad5,Ad6
ACUTE NEURAL INJURY AND EPILEPSY STUDY SECTION,ANIE,06/16/21 - 06/17/21,"BUDDE, MATTHEW D, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF NEUROSURGERY,MEDICAL COLLEGE OF WISCONSIN,"MILWAUKEE, WI, 53226",,,
ACUTE NEURAL INJURY AND EPILEPSY STUDY SECTION,ANIE,06/16/21 - 06/17/21,"BUSHNELL, CHERYL D, MD",PROFESSOR,DEPARTMENT OF NEUROLOGY,WAKE FOREST SCHOOL OF MEDICINE,"WINSTON SALEM, NC, 27157",,,
ACUTE NEURAL INJURY AND EPILEPSY STUDY SECTION,ANIE,06/16/21 - 06/17/21,"CARROLL, TIMOTHY J, PHD*",PROFESSOR,DEPARTMENT OF RADIOLOGY AND BIOMEDICAL ENGINEERING,UNIVERSITY OF CHICAGO,"CHICAGO, IL, 60637",,,
ACUTE NEURAL INJURY AND EPILEPSY STUDY SECTION,ANIE,06/16/21 - 06/17/21,"CLAASSEN, JAN, MD*",ASSOCIATE PROFESSOR,DEPARTMENT OF NEUROLOGY,NEUROLOGICAL INTENSIVE CARE UNIT,COLUMBIA UNIVERSITY,NEW YORK PRESBYTERIAN HOSPITAL,"NEW YORK, NY, 10032",
ACUTE NEURAL INJURY AND EPILEPSY STUDY SECTION,ANIE,06/16/21 - 06/17/21,"DERDEYN, COLIN PIETER, MD*",KRABBENHOFT PROFESSOR AND CHAIR,DEPARTMENT OF RADIOLOGY,DIVISION OF NEURORADIOLOGY,CARVER COLLEGE OF MEDICINE,UNIVERSITY OF IOWA,"IOWA CITY, IA, 52242",
ACUTE NEURAL INJURY AND EPILEPSY STUDY SECTION,ANIE,06/16/21 - 06/17/21,"DEWALD, JULIUS P, PHD*",PROFESSOR,DEPARTMENT OF PHYSICAL MEDICINE AND REHABILITATION,NORTHWESTERN UNIVERSITY,"CHICAGO, IL, 60611",,,
ACUTE NEURAL INJURY AND EPILEPSY STUDY SECTION,ANIE,06/16/21 - 06/17/21,"EID, TORE, MD, PHD*",ASSOCIATE PROFESSOR,DEPARTMENT OF LABORATORY MEDICINE ,YALE UNIVERSITY ,"NEW HAVEN , CT, 06520",,,
ACUTE NEURAL INJURY AND EPILEPSY STUDY SECTION,ANIE,06/16/21 - 06/17/21,"FIRESTEIN, BONNIE L, PHD*",PROFESSOR,DEPARTMENT OF CELL BIOLOGY AND NEUROSCIENCE,NELSON BIOLOGICAL LABORATORIES,RUTGERS UNIVERSITY,"PISCATAWAY, NJ, 08854",,
ACUTE NEURAL INJURY AND EPILEPSY STUDY SECTION,ANIE,06/16/21 - 06/17/21,"GREER, DAVID MATTHEW, MD*",CHAIR AND CHIEF,DEPARTMENT OF NEUROLOGY,BOSTON UNIVERSITY,"BOSTON, MA, 02118",,,
ACUTE NEURAL INJURY AND EPILEPSY STUDY SECTION,ANIE,06/16/21 - 06/17/21,"HEINZEN COX, ERIN L, PHD, PHARMD*",ASSOCIATE PROFESSOR,DEPARTMENT OF PHARMACY AND GENETICS,UNC ESHELMAN SCHOOL OF PHARMACY,UNIVERSITY OF NORTH CAROLINA,"CHAPEL HILL, NC, 27599",,
ACUTE NEURAL INJURY AND EPILEPSY STUDY SECTION,ANIE,06/16/21 - 06/17/21,"HUBER, JASON D, PHD*",PROFESSOR,DEPARTMENT OF BASIC PHARMACEUTICAL SCIENCES,WEST VIRGINIA UNIVERSITY,"MORGANTOWN, WV, 26506",,,
ACUTE NEURAL INJURY AND EPILEPSY STUDY SECTION,ANIE,06/16/21 - 06/17/21,"JOHNSON, EMILY, MD*",ASSISTANT PROFESSOR,DEPARTMENT OF NEUROLOGY,JOHNS HOPKINS UNIVERSITY,"BALTIMORE, MD, 21287",,,
ACUTE NEURAL INJURY AND EPILEPSY STUDY SECTION,ANIE,06/16/21 - 06/17/21,"JUENGST, SHANNON B, PHD*",ASSISTANT PROFESSOR,DEPARTMENT OF PHYSICAL MEDICINE AND REHABILITATION,DEPARTMENT OF APPLIED CLINICAL RESEARCH,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER,"DALLAS, TX, 75390",,
ACUTE NEURAL INJURY AND EPILEPSY STUDY SECTION,ANIE,06/16/21 - 06/17/21,"KATAKAM, PRASAD V, MD, PHD*",ASSOCIATE PROFESSOR,DEPARTMENT OF PHARMACOLOGY,TULANE UNIVERSITY SCHOOL OF MEDICINE,"NEW ORLEANS, LA, 70112",,,
ACUTE NEURAL INJURY AND EPILEPSY STUDY SECTION,ANIE,06/16/21 - 06/17/21,"KOFKE, W ANDREW, MD*",PROFESSOR,DEPARTMENT OF ANESTHESIOLOGY AND CRITICAL CARE,UNIVERSITY OF PENNSYLVANIA,"PHLADELPHIA, PA, 19104",,,
ACUTE NEURAL INJURY AND EPILEPSY STUDY SECTION,ANIE,06/16/21 - 06/17/21,"KONTOS, ANTHONY P, PHD*",PROFESSOR,DEPARTMENT OF ORTHOPAEDIC SURGERY,UNIVERSITY OF PITTSBURGH,"PITTSBURGH, PA, 15203",,,
ACUTE NEURAL INJURY AND EPILEPSY STUDY SECTION,ANIE,06/16/21 - 06/17/21,"LEE, JIN-MOO, MD, PHD",PROFESSOR,DEPARTMENT OF NEUROLOGY,WASHINGTON UNIVERSITY SCHOOL OF MEDICINE,"ST. LOUIS, MO, 63110",,,
ACUTE NEURAL INJURY AND EPILEPSY STUDY SECTION,ANIE,06/16/21 - 06/17/21,"LIPTON, MICHAEL LAWRENCE, MD, PHD*",PROFESSOR,"DEPARTMENT OF RADIOLOGY, PSYCHIATRY, AND",BEHAVIORAL SCIENCES,ALBERT EINSTEIN COLLEGE OF MEDICINE,MONTEFIORE MEDICAL CENTER,"BRONX, NY, 10467",
ACUTE NEURAL INJURY AND EPILEPSY STUDY SECTION,ANIE,06/16/21 - 06/17/21,"MACDONALD, CHRISTINE L, PHD*",ASSOCIATE PROFESSOR,DEPARTMENT OF NEUROLOGICAL SURGERY,UNIVERSITY OF WASHINGTON,"SEATTLE, WA, 98104",,,
ACUTE NEURAL INJURY AND EPILEPSY STUDY SECTION,ANIE,06/16/21 - 06/17/21,"MADHAVAN, SANGEETHA, PHD",PROFESSOR,DEPARTMENT OF PHYSICAL THERAPY,COLLEGE OF APPLIED HEALTH SCIENCES,UNIVERSITY OF ILLINOIS AT CHICAGO,"CHICAGO, IL, 60612",,
ACUTE NEURAL INJURY AND EPILEPSY STUDY SECTION,ANIE,06/16/21 - 06/17/21,"MEZA, JANE, PHD",PROFESSOR AND ASSOCIATE VICE CHANCELLOR FOR GLOBAL ENGAGEMENT,DEPARTMENT OF BIOSTATISTICS ,UNIVERSITY OF NEBRASKA MEDICAL CENTER,"OMAHA, NE, 68198",,,
ACUTE NEURAL INJURY AND EPILEPSY STUDY SECTION,ANIE,06/16/21 - 06/17/21,"MOHAMED, FEROZE B, PHD*",PROFESSOR,DEPARTMENT OF RADIOLOGY,"DIRECTOR, JEFFERSON MAGNETIC RESONANCE",IMAGING CENTER,THOMAS JEFFERSON UNIVERSITY,"PHILADELPHIA, PA, 19107",
ACUTE NEURAL INJURY AND EPILEPSY STUDY SECTION,ANIE,06/16/21 - 06/17/21,"MORGAN, VICTORIA L, PHD*",PROFESSOR,DEPARTMENT OF RADIOLOGY AND,RADIOLOGICAL SCIENCES,BIOMEDICAL ENGINEERING,VANDERBILT UNIVERSITY MEDICAL CENTER,"NASHVILLE, TN, 37232",
ACUTE NEURAL INJURY AND EPILEPSY STUDY SECTION,ANIE,06/16/21 - 06/17/21,"MOSHER, JOHN COMPTON, PHD*",PROFESSOR,DEPARTMENT OF NEUROLOGY,"SCIENTIFIC DIRECTOR, MAGNETOENCEPHALOGRAPHY",MCGOVERN MEDICAL SCHOOL,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER,"HOUSTON, TX, 77030",
ACUTE NEURAL INJURY AND EPILEPSY STUDY SECTION,ANIE,06/16/21 - 06/17/21,"NOLAN, KAREN J, PHD*",SENIOR RESEARCH SCIENTIST,CENTER FOR MOBILITY AND,REHABILITATION ENGINEERING,KESSLER FOUNDATION,"WEST ORANGE, NJ, 07052",,
ACUTE NEURAL INJURY AND EPILEPSY STUDY SECTION,ANIE,06/16/21 - 06/17/21,"OLATOSI, BANKOLE, MPH, PHD*",MHA PROGRAM DIRECTOR,DEPARTMENT OF HEALTH SERVICES POLICY AND,MANAGEMENT,ARNOLD SCHOOL OF PUBLIC HEALTH,UNIVERSITY OF SOUTH CAROLINA,"COLUMBIA, SC, 29208",
ACUTE NEURAL INJURY AND EPILEPSY STUDY SECTION,ANIE,06/16/21 - 06/17/21,"PARVIZI, JOSEF, MD, PHD",PROFESSOR,DEPARTMENT OF NEUROLOGY AND,NEUROLOGICAL SCIENCES,STANFORD UNIVERSITY,"PALO ALTO, CA, 94305",,
ACUTE NEURAL INJURY AND EPILEPSY STUDY SECTION,ANIE,06/16/21 - 06/17/21,"PHILLIPS, GREGORY J, PHD*",PROFESSOR,DEPARTMENT OF VETERINARY MICROBIOLOGY,IOWA STATE UNIVERSITY,"AMES, IA, 50011",,,
ACUTE NEURAL INJURY AND EPILEPSY STUDY SECTION,ANIE,06/16/21 - 06/17/21,"RAY, WILSON Z, MD*",ASSOCIATE PROFESSOR,DEPARTMENT OF NEUROLOGICAL SURGERY,SCHOOL OF MEDICINE,WASHINGTON UNIVERSITY,"ST. LOUIS, MO, 63110",,
ACUTE NEURAL INJURY AND EPILEPSY STUDY SECTION,ANIE,06/16/21 - 06/17/21,"ROE, DENISE J, DPH",PROFESSOR AND DIRECTIOR,DEPARTMENT OF BIOSTATISTICS,THE UNIVERSITY OF ARIZONA CANCER CENTER,"TUCSON, AZ, 85724",,,
ACUTE NEURAL INJURY AND EPILEPSY STUDY SECTION,ANIE,06/16/21 - 06/17/21,"SCHAMBRA, HEIDI, MD*",ASSOCIATE PROFESSOR,DEPARTMENT OF NEUROLOGY AND,REHABILITATION MEDICINE,NEW YORK UNIVERSITY LANGONE HEALTH,"NEW YORK, NY, 10017",,
ACUTE NEURAL INJURY AND EPILEPSY STUDY SECTION,ANIE,06/16/21 - 06/17/21,"SOLTANIAN-ZADEH, HAMID, PHD*",PROFESSOR,DEPARTMENT OF RADIOLOGY,RADIOLOGY IMAGE ANALYSIS LAB,HENRY FORD HEALTH SYSTEMS,"DETROIT, MI, 48202",,
ACUTE NEURAL INJURY AND EPILEPSY STUDY SECTION,ANIE,06/16/21 - 06/17/21,"STABA, RICHARD, PHD*",PROFESSOR,DEPARTMENT OF NEUROLOGY,DAVID GEFFEN SCHOOL OF MEDICINE,"UNIVERSITY OF CALIFORNIA, LOS ANGELES","LOS ANGELES, CA, 90095",,
ACUTE NEURAL INJURY AND EPILEPSY STUDY SECTION,ANIE,06/16/21 - 06/17/21,"STACEY, WILLIAM CHARLES, MD, PHD*",ASSOCIATE PROFESSOR,DEPARTMENT OF NEUROLOGY,UNIVERSITY OF MICHIGAN,"ANN ARBOR, MI, 48109",,,
ACUTE NEURAL INJURY AND EPILEPSY STUDY SECTION,ANIE,06/16/21 - 06/17/21,"TEDESCHI, ANDREA, PHD*",ASSISTANT PROFESSOR,DEPARTMENT OF NEUROSCIENCE,BIOMEDICAL RESEARCH TOWER,OHIO STATE UNIVERSITY,"COLUMBUS, OH, 43210",,
ACUTE NEURAL INJURY AND EPILEPSY STUDY SECTION,ANIE,06/16/21 - 06/17/21,"TSAO, JACK W, MD, PHD",PROFESSOR,DEPARTMENT OF NEUROLOGY,UNIVERSITY OF TENNESSEE HEALTH SCIENCE CENTER,"MEMPHIS, TN, 38163",,,
ACUTE NEURAL INJURY AND EPILEPSY STUDY SECTION,ANIE,06/16/21 - 06/17/21,"TUULI, METHODIUS GAMUO, MD, MPH*",PROFESSOR,DEPARTMENT OF OBSTETRICS AND GYNECOLOGY,WOMEN AND INFANTS HOSPITAL,BROWN UNIVERSITY,"PROVIDENCE, RI, 02912",,
ACUTE NEURAL INJURY AND EPILEPSY STUDY SECTION,ANIE,06/16/21 - 06/17/21,"VALADKA, ALEX B, MD",PROFESSOR,DEPARTMENT OF NEUROSURGERY ,VIRGINIA COMMONWEALTH UNIVERSITY ,"RICHMOND, VA, 23298",,,
ACUTE NEURAL INJURY AND EPILEPSY STUDY SECTION,ANIE,06/16/21 - 06/17/21,"VASKA, PAUL, PHD*",PROFESSOR,DEPARTMENT OF RADIOLOGY,RENAISSANCE SCHOOL OF MEDICINE,STONY BROOK UNIVERSITY,"STONY BROOK, NY, 11794",,
ACUTE NEURAL INJURY AND EPILEPSY STUDY SECTION,ANIE,06/16/21 - 06/17/21,"VER HOEF, LAWRENCE, MD*",ASSOCIATE PROFESSOR,DEPARTMENT OF NEUROLOGY,THE UNIVERSITY OF ALABAMA AT BIRMINGHAM,"BIRMINGHAM, AL, 35294",,,
ACUTE NEURAL INJURY AND EPILEPSY STUDY SECTION,ANIE,06/16/21 - 06/17/21,"WEI, LING, MD*",PROFESSOR,JOHN E. STEINHAUS CHAIR,DEPARTMENT OF ANESTHESIOLOGY,EMORY UNIVERSITY SCHOOL OF MEDICINE,"ATLANTA, GA, 30322",,
ACUTE NEURAL INJURY AND EPILEPSY STUDY SECTION,ANIE,06/16/21 - 06/17/21,"WILDE, ELISABETH A, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF NEUROLOGY,UNIVERSITY OF UTAH SCHOOL OF MEDICINE,"SALT LAKE CITY, UT, 84132",,,
ACUTE NEURAL INJURY AND EPILEPSY STUDY SECTION,ANIE,06/16/21 - 06/17/21,"YUAN, CHUN, PHD",PROFESSOR,DEPARTMENTS OF RADIOLOGY AND,BIOENGINEERING,SCHOOL OF MEDICINE,UNIVERSITY OF WASHINGTON,"SEATTLE, WA, 98195",
ACUTE NEURAL INJURY AND EPILEPSY STUDY SECTION,ANIE,06/16/21 - 06/17/21,"SCHAUWECKER, PAULA ELYSE, PHD",SCIENTIFIC REVIEW OFFICER,NATIONAL INSTITUTES OF HEALTH,CENTER FOR SCIENTIFIC REVIEW,"BETHESDA, MD, 20892",,,
ACUTE NEURAL INJURY AND EPILEPSY STUDY SECTION,ANIE,06/16/21 - 06/17/21,"MUDAKALA, PADMA T",EXTRAMURAL SUPPORT ASSISTANT,CENTER FOR SCIENTIFIC REVIEW,NATIONAL INSTITUTES OF HEALTH,"BETHESDA, MD, 20892",,,
ADULT PSYCHOPATHOLOGY AND DISORDERS OF AGING STUDY SECTION,APDA,02/17/22 - 02/18/22,"GUNNING, FAITH M, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF PSYCHIATRY,WEILL CORNELL MEDICAL COLLEGE,"WHITE PLAINS, NY, 10605",,,
ADULT PSYCHOPATHOLOGY AND DISORDERS OF AGING STUDY SECTION,APDA,02/17/22 - 02/18/22,"BARAN, BENGI, PHD*",ASSISTANT PROFESSOR,DEPARTMENT OF PSYCHOLOGICAL AND BRAIN SCIENCES,IOWA NEUROSCIENCE INSTITUTE,"IOWA CITY, IA, 52242",,,
ADULT PSYCHOPATHOLOGY AND DISORDERS OF AGING STUDY SECTION,APDA,02/17/22 - 02/18/22,"BEDARD-GILLIGAN, MICHELE A, PHD*",ASSOCIATE PROFESSOR,DEPARTMENT OF PSYCHIATRY AND BEHAVIORAL SCIENCES,UNIVERSITY OF WASHINGTON,"SEATTLE, WA, 98105",,,
ADULT PSYCHOPATHOLOGY AND DISORDERS OF AGING STUDY SECTION,APDA,02/17/22 - 02/18/22,"BISHOP, SONIA J, PHD*",ASSOCIATE PROFESSOR,DEPARTMENT OF PSYCHOLOGY,"UNIVERSITY OF CALIFORNIA, BERKELEY","BERKELEY, CA, 94720",,,
ADULT PSYCHOPATHOLOGY AND DISORDERS OF AGING STUDY SECTION,APDA,02/17/22 - 02/18/22,"BROOKS, JOHN O, PHD, MD*",PROFESSOR,DEPARTMENT OF PSYCHIATRY,DAVID GEFFEN SCHOOL OF MEDICINE,"UNIVERSITY OF CALIFORNIA, LOS ANGELES","LOS ANGELES, CA, 90095",,
ADULT PSYCHOPATHOLOGY AND DISORDERS OF AGING STUDY SECTION,APDA,02/17/22 - 02/18/22,"DILLON, DANIEL G, PHD*",ASSOCIATE PROFESSOR,DEPARTMENT OF PSYCHIATRY,"CENTER FOR DEPRESSION, ANXIETY",AND STRESS RESEARCH,MCLEAN HOSPITAL,"BELMONT, MA, 02478",
ADULT PSYCHOPATHOLOGY AND DISORDERS OF AGING STUDY SECTION,APDA,02/17/22 - 02/18/22,"DIWADKAR, VAIBHAV A., PHD*",PROFESSOR,DEPARTMENT OF PSYCHIATRY AND,BEHAVIORAL NEUROSCIENCES,WAYNE STATE UNIVERSITY SCHOOL OF MEDICINE,"DETROIT, MI, 48201",,
ADULT PSYCHOPATHOLOGY AND DISORDERS OF AGING STUDY SECTION,APDA,02/17/22 - 02/18/22,"EISENLOHR-MOUL, TORY A, PHD*",ASSISTANT PROFESSOR,DEPARTMENT OF PSYCHIATRY AND PSYCHOLOGY,UNIVERSITY OF ILLINOIS AT CHICAGO,"CHICAGO, IL, 60612",,,
ADULT PSYCHOPATHOLOGY AND DISORDERS OF AGING STUDY SECTION,APDA,02/17/22 - 02/18/22,"GUNSTAD, JOHN J., PHD*",PROFESSOR,DEPARTMENT OF PSYCHOLOGY,KENT STATE UNIVERSITY,"KENT, OH, 44242",,,
ADULT PSYCHOPATHOLOGY AND DISORDERS OF AGING STUDY SECTION,APDA,02/17/22 - 02/18/22,"HAROON, EBRAHIM, MD",ASSOCIATE PROFESSOR,DEPARTMENT OF PSYCHIATRY AND,BEHAVIORAL SCIENCES,EMORY UNIVERSITY,"ATLANTA, GA, 30322",,
ADULT PSYCHOPATHOLOGY AND DISORDERS OF AGING STUDY SECTION,APDA,02/17/22 - 02/18/22,"HORGA, GUILLERMO, MD, PHD*",ASSOCIATE PROFESSOR,DEPARTMENT OF PSYCHIATRY,NEW YORK STATE PSYCHIATRIC INSTITUTE,COLUMBIA UNIVERSITY,"NEW YORK, NY, 10032",,
ADULT PSYCHOPATHOLOGY AND DISORDERS OF AGING STUDY SECTION,APDA,02/17/22 - 02/18/22,"JONES, NEIL P, PHD",ASSISTANT PROFESSOR,DEPARTMENT OF PSYCHIATRY,UNIVERSITY OF PITTSBURGH,"PITTSBURGH, PA, 15213",,,
ADULT PSYCHOPATHOLOGY AND DISORDERS OF AGING STUDY SECTION,APDA,02/17/22 - 02/18/22,"KAISER, ROSELINDE H, PHD*",ASSISTANT PROFESSOR,DEPARTMENT OF PSYCHOLOGY AND NEUROSCIENCE,UNIVERSITY OF COLORADO BOULDER,"BOULDER, CO, 80309",,,
ADULT PSYCHOPATHOLOGY AND DISORDERS OF AGING STUDY SECTION,APDA,02/17/22 - 02/18/22,"KLEIMAN, EVAN, PHD*",ASSISTANT PROFESSOR,DEPARTMENT OF PSYCHOLOGY,"RUTGERS, THE STATE UNIVERSITY OF NEW JERSEY","PISCATAWAY, NJ, 08854",,,
ADULT PSYCHOPATHOLOGY AND DISORDERS OF AGING STUDY SECTION,APDA,02/17/22 - 02/18/22,"KOENIGSBERG, HAROLD W, MD",PROFESSOR,DEPARTMENT OF PSYCHIATRY,MOUNT SINAI SCHOOL OF MEDICINE,"NEW YORK, NY, 10029",,,
ADULT PSYCHOPATHOLOGY AND DISORDERS OF AGING STUDY SECTION,APDA,02/17/22 - 02/18/22,"LAMAR, MELISSA, PHD",PROFESSOR,DEPARTMENT OF PSYCHIATRY AND BEHAVIORAL SCIENCES,RUSH ALZHEIMERâ€™S DISEASE CENTER,RUSH UNIVERSITY MEDICAL CENTER,"CHICAGO, IL, 60612",,
ADULT PSYCHOPATHOLOGY AND DISORDERS OF AGING STUDY SECTION,APDA,02/17/22 - 02/18/22,"MACNAMARA, ANNMARIE E, PHD*",ASSISTANT PROFESSOR,DEPARTMENT OF PSYCHOLOGICAL &amp; BRAIN SCIENCES,TEXAS A&amp;M UNIVERSITY,"COLLEGE STATION, TX, 77843",,,
ADULT PSYCHOPATHOLOGY AND DISORDERS OF AGING STUDY SECTION,APDA,02/17/22 - 02/18/22,"MATHEW, SANJAY J, MD*",PROFESSOR,DEPARTMENT OF PSYCHIATRY AND BEHAVIORAL SCIENCES,BAYLOR COLLEGE OF MEDICINE,"HOUSTON, TX, 77030",,,
ADULT PSYCHOPATHOLOGY AND DISORDERS OF AGING STUDY SECTION,APDA,02/17/22 - 02/18/22,"MCCLOSKEY, MICHAEL S, PHD",PROFESSOR,DEPARTMENT OF PSYCHOLOGY,TEMPLE UNIVERSITY,"PHILADELPHIA, PA, 19122",,,
ADULT PSYCHOPATHOLOGY AND DISORDERS OF AGING STUDY SECTION,APDA,02/17/22 - 02/18/22,"MCTEAGUE, LISA M, PHD*",ASSOCIATE PROFESSOR,DEPARTMENT OF PSYCHIATRY,AND BEHAVIORAL SCIENCES,MEDICAL UNIVERSITY OF SOUTH CAROLINA,"CHARLESTON, SC, 29425",,
ADULT PSYCHOPATHOLOGY AND DISORDERS OF AGING STUDY SECTION,APDA,02/17/22 - 02/18/22,"MILAD, MOHAMMED R, PHD",PROFESSOR,DEPARTMENT OF PSYCHIATRY,GROSSMAN SCHOOL OF MEDICINE,NEW YORK UNIVERSITY,"NEW YORK, NY, 10016",,
ADULT PSYCHOPATHOLOGY AND DISORDERS OF AGING STUDY SECTION,APDA,02/17/22 - 02/18/22,"MITTAL, VIJAY A, PHD",PROFESSOR,DEPARTMENT OF PSYCHOLOGY,NORTHWESTERN UNIVERSITY,"EVANSTON, IL, 60208",,,
ADULT PSYCHOPATHOLOGY AND DISORDERS OF AGING STUDY SECTION,APDA,02/17/22 - 02/18/22,"MUJICA-PARODI, LILIANNE R, PHD",PROFESSOR,DEPARTMENT OF BIOMEDICAL ENGINEERING,STONY BROOK UNIVERSITY SCHOOL OF MEDICINE,"STONY BROOK, NY, 11794",,,
ADULT PSYCHOPATHOLOGY AND DISORDERS OF AGING STUDY SECTION,APDA,02/17/22 - 02/18/22,"MURRAY, STUART B, PHD*",ASSOCIATE PROFESSOR,DEPARTMENT OF PSYCHIATRY AND BEHAVIORAL SCIENCES,KECK SCHOOL OF MEDICINE,UNIVERSITY OF SOUTHERN CALIFORNIA,"LOS ANGELES, CA, 90033",,
ADULT PSYCHOPATHOLOGY AND DISORDERS OF AGING STUDY SECTION,APDA,02/17/22 - 02/18/22,"SHACKMAN, ALEXANDER J, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF PSYCHOLOGY,"UNIVERSITY OF MARYLAND, COLLEGE PARK","COLLEGE PARK, MD, 20742",,,
ADULT PSYCHOPATHOLOGY AND DISORDERS OF AGING STUDY SECTION,APDA,02/17/22 - 02/18/22,"STRAUMAN, TIMOTHY J, PHD",PROFESSOR,DEPARTMENT OF PSYCHOLOGY AND,NEUROSCIENCE,DUKE UNIVERSITY,"DURHAM, NC, 27708",,
ADULT PSYCHOPATHOLOGY AND DISORDERS OF AGING STUDY SECTION,APDA,02/17/22 - 02/18/22,"SUAREZ-JIMENEZ, BENJAMIN, PHD*",ASSISTANT PROFESSOR,DEPARTMENT OF NEUROSCIENCE,UNIVERSITY OF ROCHESTER,"ROCHESTER, NY, 14642",,,
ADULT PSYCHOPATHOLOGY AND DISORDERS OF AGING STUDY SECTION,APDA,02/17/22 - 02/18/22,"TAYLOR, WARREN D, MD",PROFESSOR,DEPARTMENT OF PSYCHIATRY AND BEHAVIORAL SCIENCES,VANDERBILT UNIVERSITY MEDICAL CENTER,"NASHVILLE, TN, 37212",,,
ADULT PSYCHOPATHOLOGY AND DISORDERS OF AGING STUDY SECTION,APDA,02/17/22 - 02/18/22,"TOMASZEWSKI-FARIAS, SARAH E, PHD",PROFESSOR,DEPARTMENT OF NEUROLOGY,"UNIVERSITY OF CALIFORNIA, DAVIS","SACRAMENTO, CA, 95616",,,
ADULT PSYCHOPATHOLOGY AND DISORDERS OF AGING STUDY SECTION,APDA,02/17/22 - 02/18/22,"TURNER, JESSICA, PHD",PROFESSOR,DEPARTMENT OF PSYCHOLOGY,COLLEGE OF ARTS AND SCIENCES,GEORGIA STATE UNIVERSITY,"ATLANTA, GA, 30302",,
ADULT PSYCHOPATHOLOGY AND DISORDERS OF AGING STUDY SECTION,APDA,02/17/22 - 02/18/22,"WANG, CUILING, PHD",ASSOCIATE PROFESSOR,DEPARTMENTS OF EPIDEMIOLOGY AND,POPULATION HEALTH,ALBERT EINSTEIN COLLEGE OF MEDICINE,"BRONX, NY, 10461",,
ADULT PSYCHOPATHOLOGY AND DISORDERS OF AGING STUDY SECTION,APDA,02/17/22 - 02/18/22,"WHITWELL, JENNIFER L, PHD",PROFESSOR,DEPARTMENT OF RADIOLOGY,MAYO CLINIC,"ROCHESTER, MN, 55905",,,
ADULT PSYCHOPATHOLOGY AND DISORDERS OF AGING STUDY SECTION,APDA,02/17/22 - 02/18/22,"WIDGE, ALIK S, MD, PHD*",ASSISTANT PROFESSOR,DEPARTMENT OF PSYCHIATRY,UNIVERSITY OF MINNESOTA,"MINNEAPOLIS, MN, 55455",,,
ADULT PSYCHOPATHOLOGY AND DISORDERS OF AGING STUDY SECTION,APDA,02/17/22 - 02/18/22,"WOODSIDE, D BLAKE, MD",PROFESSOR,DEPARTMENT OF PSYCHIATRY,TORONTO GENERAL HOSPITAL,UNIVERSITY OF TORONTO,"TORONTO, ON, M5G 2C4",,
ADULT PSYCHOPATHOLOGY AND DISORDERS OF AGING STUDY SECTION,APDA,02/17/22 - 02/18/22,"ZLATAR, ZVINKA Z, PHD*",ASSISTANT PROFESSOR,DEPARTMENT OF PSYCHIATRY,"UNIVERSITY OF CALIFORNIA, SAN DIEGO","LA JOLLA, CA, 92093",,,
ADULT PSYCHOPATHOLOGY AND DISORDERS OF AGING STUDY SECTION,APDA,02/17/22 - 02/18/22,"SHAPERO, BENJAMIN GREENBERG, PHD",SCIENTIFIC REVIEW OFFICER,CENTER FOR SCIENTIFIC REVIEW,NATIONAL INSTITUTES OF HEALTH,"BETHESDA, MD, 20892",,,
ADULT PSYCHOPATHOLOGY AND DISORDERS OF AGING STUDY SECTION,APDA,02/17/22 - 02/18/22,"HARGETT, PERSHON",EXTRAMURAL SUPPORT ASSISTANT,CENTER FOR SCIENTIFIC REVIEW,NATIONAL INSTITTUES OF HEALTH,"BETHESDA, MD, 20892",,,
ADULT PSYCHOPATHOLOGY AND DISORDERS OF AGING STUDY SECTION,APDA,10/21/21 - 10/22/21,"GUNNING, FAITH M, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF PSYCHIATRY,WEILL CORNELL MEDICAL COLLEGE,"WHITE PLAINS, NY, 10605",,,
ADULT PSYCHOPATHOLOGY AND DISORDERS OF AGING STUDY SECTION,APDA,10/21/21 - 10/22/21,"BONDI, MARK W, PHD",PROFESSOR,DEPARTMENT OF PSYCHIATRY,SCHOOL OF MEDICINE,"UNIVERSITY OF CALIFORNIA, SAN DIEGO","SAN DIEGO, CA, 92093",,
ADULT PSYCHOPATHOLOGY AND DISORDERS OF AGING STUDY SECTION,APDA,10/21/21 - 10/22/21,"BRENNER, LISA A, PHD*",PROFESSOR,DEPARTMENTS OF PHYSICAL MEDICINE AND,"REHABILITATION, NEUROLOGY AND PSYCHIATRY",SCHOOL OF MEDICINE,UNIVERSITY OF COLORADO ANSCHUTZ MEDICAL CAMPUS,"AURORA, CO, 80045",
ADULT PSYCHOPATHOLOGY AND DISORDERS OF AGING STUDY SECTION,APDA,10/21/21 - 10/22/21,"CISLER, JOSHUA M, PHD*",ASSOCIATE PROFESSOR,DEPARTMENT OF PSYCHIATRY AND BEHAVIORAL SCIENCES,DELL MEDICAL SCHOOL,THE UNIVERSITY OF TEXAS AT AUSTIN,"AUSTIN, TX, 78705",,
